#node,latitude,longitude,P amount,P-limit,P limit modified,P excess,DE compare,indicator,log10(indicator)
n899,43.1978,-89.3257,0.1375386,0.1375386,0.1375386,0.0,0.0,1.0,0.0
n900,43.1967,-89.3157,0.352123245,0.352123245,0.352123245,0.0,0.0,1.0,0.0
n901,43.2079,-89.5396,0.430717553,0.430717553,0.430717553,0.0,0.0,1.0,0.0
n902,43.2049,-89.478,0.338554718,0.338554718,0.338554718,0.0,0.0,1.0,0.0
n903,43.2007,-89.4034,0.138340868,0.138340868,0.138340868,0.0,0.0,1.0,0.0
n904,43.1963,-89.3214,0.267237011,0.267237011,0.267237011,0.0,0.0,1.0,0.0
n905,43.207,-89.5209,0.779693419,0.779693419,0.779693419,0.0,0.0,1.0,0.0
n906,43.2047,-89.4921,0.374128138,0.374128138,0.374128138,0.0,0.0,1.0,0.0
n907,43.2027,-89.4193,0.485166147,0.485166147,0.485166147,0.0,0.0,1.0,0.0
n908,43.2079,-89.5843,0.0,0,1.0,0.0,0.0,1.0,0.0
n909,43.2045,-89.4975,0.19874193,0.19874193,0.19874193,0.0,0.0,1.0,0.0
n910,43.2068,-89.5715,0.216277168,0.216277168,0.216277168,0.0,0.0,1.0,0.0
n911,43.2056,-89.5433,0.273521906,0.273521906,0.273521906,0.0,0.0,1.0,0.0
n912,43.2058,-89.5088,0.899162799,0.899162799,0.899162799,0.0,0.0,1.0,0.0
n913,43.207,-89.5791,0.173412196,0.173412196,0.173412196,0.0,0.0,1.0,0.0
n914,43.1976,-89.3518,0.990345246,0.990345246,0.990345246,0.0,0.0,1.0,0.0
n915,43.2108,-89.5921,0.317596085,0.317596085,0.317596085,0.0,0.0,1.0,0.0
n916,43.2093,-89.5951,0.251512781,0.251512781,0.251512781,0.0,0.0,1.0,0.0
n917,43.209,-89.5889,0.175360165,0.175360165,0.175360165,0.0,0.0,1.0,0.0
n918,43.1973,-89.3781,0.697958793,0.697958793,0.697958793,0.0,0.0,1.0,0.0
n919,43.1952,-89.3558,0.27038156,0.27038156,0.27038156,0.0,0.0,1.0,0.0
n920,43.1933,-89.3209,0.116908825,0.116908825,0.116908825,0.0,0.0,1.0,0.0
n921,43.1923,-89.2902,0.188638473,0.188638473,0.188638473,0.0,0.0,1.0,0.0
n922,43.2072,-89.5914,0.1071646,0.1071646,0.1071646,0.0,0.0,1.0,0.0
n923,43.2049,-89.5478,0.176060221,0.176060221,0.176060221,0.0,0.0,1.0,0.0
n924,43.1984,-89.4069,0.789131325,0.789131325,0.789131325,0.0,0.0,1.0,0.0
n925,43.1932,-89.3317,0.248373863,0.248373863,0.248373863,0.0,0.0,1.0,0.0
n926,43.2033,-89.5438,0.352120443,0.352120443,0.352120443,0.0,0.0,1.0,0.0
n927,43.2042,-89.5307,1.103519816,1.103519816,1.103519816,0.0,0.0,1.0,0.0
n928,43.197,-89.3853,0.526087509,0.526087509,0.526087509,0.0,0.0,1.0,0.0
n929,43.1962,-89.4095,0.083784321,0.083784321,0.083784321,0.0,0.0,1.0,0.0
n930,43.2047,-89.5681,0.421286679,0.421286679,0.421286679,0.0,0.0,1.0,0.0
n931,43.1905,-89.2587,0.858304674,0.858304674,0.858304674,0.0,0.0,1.0,0.0
n932,43.2014,-89.5049,0.315650755,0.315650755,0.315650755,0.0,0.0,1.0,0.0
n933,43.1971,-89.3995,0.550192563,0.550192563,0.550192563,0.0,0.0,1.0,0.0
n934,43.201,-89.3853,6.627428146,6.627428146,6.627428146,0.0,0.0,1.0,0.0
n935,43.201,-89.5107,0.31439415,0.31439415,0.31439415,0.0,0.0,1.0,0.0
n936,43.2004,-89.4844,0.190438128,0.190438128,0.190438128,0.0,0.0,1.0,0.0
n937,43.2039,-89.5745,0.251351118,0.251351118,0.251351118,0.0,0.0,1.0,0.0
n938,43.2007,-89.5186,0.455871226,0.455871226,0.455871226,0.0,0.0,1.0,0.0
n939,43.2014,-89.524,0.694811388,0.694811388,0.694811388,0.0,0.0,1.0,0.0
n940,43.1985,-89.5037,0.443297232,0.443297232,0.443297232,0.0,0.0,1.0,0.0
n941,43.1989,-89.4752,0.088165608,0.088165608,0.088165608,0.0,0.0,1.0,0.0
n942,43.1988,-89.4732,0.0,0,1.0,0.0,0.0,1.0,0.0
n943,43.1936,-89.4017,1.421071286,1.421071286,1.421071286,0.0,0.0,1.0,0.0
n944,43.2034,-89.5643,0.48126844,0.48126844,0.48126844,0.0,0.0,1.0,0.0
n945,43.2003,-89.537,1.210418004,1.210418004,1.210418004,0.0,0.0,1.0,0.0
n946,43.1993,-89.44,1.399057877,1.399057877,1.399057877,0.0,0.0,1.0,0.0
n947,43.1996,-89.4346,1.075230134,1.075230134,1.075230134,0.0,0.0,1.0,0.0
n948,43.194,-89.4137,0.389852368,0.389852368,0.389852368,0.0,0.0,1.0,0.0
n949,43.2008,-89.5686,0.237511979,0.237511979,0.237511979,0.0,0.0,1.0,0.0
n950,43.1978,-89.5188,0.101320687,0.101320687,0.101320687,0.0,0.0,1.0,0.0
n951,43.1859,-89.2728,0.204359872,0.204359872,0.204359872,0.0,0.0,1.0,0.0
n952,43.1987,-89.4205,4.687630967,4.687630967,4.687630967,0.0,0.0,1.0,0.0
n953,43.192,-89.4155,0.113183083,0.113183083,0.113183083,0.0,0.0,1.0,0.0
n954,43.1977,-89.4302,0.925739699,0.925739699,0.925739699,0.0,0.0,1.0,0.0
n955,43.1898,-89.3305,0.231869682,0.231869682,0.231869682,0.0,0.0,1.0,0.0
n956,43.1901,-89.327,0.401387679,0.401387679,0.401387679,0.0,0.0,1.0,0.0
n957,43.1862,-89.293,0.374135199,0.374135199,0.374135199,0.0,0.0,1.0,0.0
n958,43.1955,-89.4453,0.305910045,0.305910045,0.305910045,0.0,0.0,1.0,0.0
n959,43.194,-89.4387,0.572201715,0.572201715,0.572201715,0.0,0.0,1.0,0.0
n960,43.1909,-89.365,1.053230844,1.053230844,1.053230844,0.0,0.0,1.0,0.0
n961,43.188,-89.3327,0.185495312,0.185495312,0.185495312,0.0,0.0,1.0,0.0
n962,43.1912,-89.3179,1.546839679,1.546839679,1.546839679,0.0,0.0,1.0,0.0
n963,43.2026,-89.5833,1.178976605,1.178976605,1.178976605,0.0,0.0,1.0,0.0
n964,43.2009,-89.5784,0.167294633,0.167294633,0.167294633,0.0,0.0,1.0,0.0
n965,43.1999,-89.574,0.499888073,0.499888073,0.499888073,0.0,0.0,1.0,0.0
n966,43.1983,-89.496,0.990345246,0.990345246,0.990345246,0.0,0.0,1.0,0.0
n967,43.1876,-89.3166,0.0,0,1.0,0.0,0.0,1.0,0.0
n968,43.203,-89.5582,1.779475223,1.779475223,1.779475223,0.0,0.0,1.0,0.0
n969,43.1903,-89.3936,0.134444924,0.134444924,0.134444924,0.0,0.0,1.0,0.0
n970,43.1875,-89.2995,0.798789379,0.798789379,0.798789379,0.0,0.0,1.0,0.0
n971,43.2014,-89.5962,0.424432657,0.424432657,0.424432657,0.0,0.0,1.0,0.0
n972,43.1946,-89.4999,0.066248127,0.066248127,0.066248127,0.0,0.0,1.0,0.0
n973,43.1967,-89.525,0.914891258,0.914891258,0.914891258,0.0,0.0,1.0,0.0
n974,43.1896,-89.3892,0.512469126,0.512469126,0.512469126,0.0,0.0,1.0,0.0
n975,43.1929,-89.4834,0.119470795,0.119470795,0.119470795,0.0,0.0,1.0,0.0
n976,43.1975,-89.4785,1.355043887,1.355043887,1.355043887,0.0,0.0,1.0,0.0
n977,43.199,-89.5883,0.301527373,0.301527373,0.301527373,0.0,0.0,1.0,0.0
n978,43.1998,-89.5919,0.204357044,0.204357044,0.204357044,0.0,0.0,1.0,0.0
n979,43.1945,-89.4951,0.22991996,0.22991996,0.22991996,0.0,0.0,1.0,0.0
n980,43.1939,-89.4919,0.342692399,0.342692399,0.342692399,0.0,0.0,1.0,0.0
n981,43.1977,-89.5683,0.484169476,0.484169476,0.484169476,0.0,0.0,1.0,0.0
n982,43.1975,-89.4867,2.181897248,2.181897248,2.181897248,0.0,0.0,1.0,0.0
n983,43.1871,-89.3889,0.091175657,0.091175657,0.091175657,0.0,0.0,1.0,0.0
n984,43.1913,-89.3797,2.949051968,2.949051968,2.949051968,0.0,0.0,1.0,0.0
n985,43.1954,-89.5077,0.274734637,0.274734637,0.274734637,0.0,0.0,1.0,0.0
n986,43.1903,-89.4402,0.242086138,0.242086138,0.242086138,0.0,0.0,1.0,0.0
n987,43.187,-89.3785,0.194927598,0.194927598,0.194927598,0.0,0.0,1.0,0.0
n988,43.1915,-89.4849,0.144623068,0.144623068,0.144623068,0.0,0.0,1.0,0.0
n989,43.19,-89.4289,0.534478224,0.534478224,0.534478224,0.0,0.0,1.0,0.0
n990,43.188,-89.3951,0.23099677,0.23099677,0.23099677,0.0,0.0,1.0,0.0
n991,43.1962,-89.563,0.117833751,0.117833751,0.117833751,0.0,0.0,1.0,0.0
n992,43.1925,-89.5037,0.282956982,0.282956982,0.282956982,0.0,0.0,1.0,0.0
n993,43.1851,-89.3438,0.0,0,1.0,0.0,0.0,1.0,0.0
n994,43.1861,-89.3386,1.084675044,1.084675044,1.084675044,0.0,0.0,1.0,0.0
n995,43.1945,-89.5381,0.185105266,0.185105266,0.185105266,0.0,0.0,1.0,0.0
n996,43.1956,-89.577,0.116379426,0.116379426,0.116379426,0.0,0.0,1.0,0.0
n997,43.1943,-89.5199,0.155877844,0.155877844,0.155877844,0.0,0.0,1.0,0.0
n998,43.1952,-89.5136,1.949247693,1.949247693,1.949247693,0.0,0.0,1.0,0.0
n999,43.183,-89.294,0.361559776,0.361559776,0.361559776,0.0,0.0,1.0,0.0
n1000,43.1819,-89.291,0.166632178,0.166632178,0.166632178,0.0,0.0,1.0,0.0
n1001,43.1906,-89.4792,0.352126074,0.352126074,0.352126074,0.0,0.0,1.0,0.0
n1002,43.1817,-89.2967,0.120806515,0.120806515,0.120806515,0.0,0.0,1.0,0.0
n1003,43.1818,-89.272,0.716833256,0.716833256,0.716833256,0.0,0.0,1.0,0.0
n1004,43.1801,-89.2675,0.29868121,0.29868121,0.29868121,0.0,0.0,1.0,0.0
n1005,43.1932,-89.5264,0.738832492,0.738832492,0.738832492,0.0,0.0,1.0,0.0
n1006,43.1865,-89.3702,0.264500783,0.264500783,0.264500783,0.0,0.0,1.0,0.0
n1007,43.1906,-89.4932,0.433869187,0.433869187,0.433869187,0.0,0.0,1.0,0.0
n1008,43.1967,-89.5987,0.0,0,1.0,0.0,0.0,1.0,0.0
n1009,43.1935,-89.5426,0.578489413,0.578489413,0.578489413,0.0,0.0,1.0,0.0
n1010,43.1808,-89.2617,0.600505623,0.600505623,0.600505623,0.0,0.0,1.0,0.0
n1011,43.1883,-89.4093,0.845732081,0.845732081,0.845732081,0.0,0.0,1.0,0.0
n1012,43.1795,-89.2953,0.0,0,1.0,0.0,0.0,1.0,0.0
n1013,43.1796,-89.2906,0.128904483,0.128904483,0.128904483,0.0,0.0,1.0,0.0
n1014,43.1941,-89.5679,0.635080254,0.635080254,0.635080254,0.0,0.0,1.0,0.0
n1015,43.1882,-89.478,0.235798442,0.235798442,0.235798442,0.0,0.0,1.0,0.0
n1016,43.187,-89.4261,0.836301234,0.836301234,0.836301234,0.0,0.0,1.0,0.0
n1017,43.1836,-89.3694,0.392999746,0.392999746,0.392999746,0.0,0.0,1.0,0.0
n1018,43.1842,-89.394,0.331508811,0.331508811,0.331508811,0.0,0.0,1.0,0.0
n1019,43.1866,-89.4798,0.132496955,0.132496955,0.132496955,0.0,0.0,1.0,0.0
n1020,43.1846,-89.4304,0.169775326,0.169775326,0.169775326,0.0,0.0,1.0,0.0
n1021,43.1943,-89.5881,1.028077144,1.028077144,1.028077144,0.0,0.0,1.0,0.0
n1022,43.1834,-89.3838,2.134771201,2.134771201,2.134771201,0.0,0.0,1.0,0.0
n1023,43.1907,-89.5496,0.440156885,0.440156885,0.440156885,0.0,0.0,1.0,0.0
n1024,43.1856,-89.4054,1.955562334,1.955562334,1.955562334,0.0,0.0,1.0,0.0
n1025,43.1903,-89.5699,0.260950714,0.260950714,0.260950714,0.0,0.0,1.0,0.0
n1026,43.1832,-89.425,0.553344227,0.553344227,0.553344227,0.0,0.0,1.0,0.0
n1027,43.1862,-89.4167,2.458593449,2.458593449,2.458593449,0.0,0.0,1.0,0.0
n1028,43.1774,-89.3315,0.223224421,0.223224421,0.223224421,0.0,0.0,1.0,0.0
n1029,43.1899,-89.5818,0.355269222,0.355269222,0.355269222,0.0,0.0,1.0,0.0
n1030,43.1856,-89.4871,0.971493362,0.971493362,0.971493362,0.0,0.0,1.0,0.0
n1031,43.1771,-89.3399,0.367850304,0.367850304,0.367850304,0.0,0.0,1.0,0.0
n1032,43.1798,-89.4086,0.234526479,0.234526479,0.234526479,0.0,0.0,1.0,0.0
n1033,43.179,-89.3886,0.405576596,0.405576596,0.405576596,0.0,0.0,1.0,0.0
n1034,43.1746,-89.2833,0.354435605,0.354435605,0.354435605,0.0,0.0,1.0,0.0
n1035,43.1861,-89.5457,0.167570045,0.167570045,0.167570045,0.0,0.0,1.0,0.0
n1036,43.1866,-89.5423,0.177312509,0.177312509,0.177312509,0.0,0.0,1.0,0.0
n1037,43.1829,-89.4806,0.138336056,0.138336056,0.138336056,0.0,0.0,1.0,0.0
n1038,43.1835,-89.4822,0.14418828,0.14418828,0.14418828,0.0,0.0,1.0,0.0
n1039,43.179,-89.4169,1.024948168,1.024948168,1.024948168,0.0,0.0,1.0,0.0
n1040,43.1873,-89.5657,1.204147227,1.204147227,1.204147227,0.0,0.0,1.0,0.0
n1041,43.1823,-89.4984,0.372162877,0.372162877,0.372162877,0.0,0.0,1.0,0.0
n1042,43.1807,-89.4864,0.169519767,0.169519767,0.169519767,0.0,0.0,1.0,0.0
n1043,43.1853,-89.5633,0.399919584,0.399919584,0.399919584,0.0,0.0,1.0,0.0
n1044,43.1856,-89.5794,0.588444403,0.588444403,0.588444403,0.0,0.0,1.0,0.0
n1045,43.1756,-89.3847,0.481036188,0.481036188,0.481036188,0.0,0.0,1.0,0.0
n1046,43.1759,-89.3778,0.858318792,0.858318792,0.858318792,0.0,0.0,1.0,0.0
n1047,43.1721,-89.3301,0.09169531,0.09169531,0.09169531,0.0,0.0,1.0,0.0
n1048,43.183,-89.5448,0.210647584,0.210647584,0.210647584,0.0,0.0,1.0,0.0
n1049,43.176,-89.3985,0.225709755,0.225709755,0.225709755,0.0,0.0,1.0,0.0
n1050,43.1713,-89.3276,0.096985498,0.096985498,0.096985498,0.0,0.0,1.0,0.0
n1051,43.1827,-89.548,0.18510702,0.18510702,0.18510702,0.0,0.0,1.0,0.0
n1052,43.1787,-89.473,0.257808966,0.257808966,0.257808966,0.0,0.0,1.0,0.0
n1053,43.183,-89.5744,0.105218377,0.105218377,0.105218377,0.0,0.0,1.0,0.0
n1054,43.1819,-89.5544,0.40528799,0.40528799,0.40528799,0.0,0.0,1.0,0.0
n1055,43.1809,-89.5357,0.383568874,0.383568874,0.383568874,0.0,0.0,1.0,0.0
n1056,43.1804,-89.4785,1.521694494,1.521694494,1.521694494,0.0,0.0,1.0,0.0
n1057,43.1806,-89.5053,0.402433448,0.402433448,0.402433448,0.0,0.0,1.0,0.0
n1058,43.1804,-89.4911,1.722912565,1.722912565,1.722912565,0.0,0.0,1.0,0.0
n1059,43.1754,-89.4305,0.07419361,0.07419361,0.07419361,0.0,0.0,1.0,0.0
n1060,43.1794,-89.5363,0.081836962,0.081836962,0.081836962,0.0,0.0,1.0,0.0
n1061,43.1789,-89.5003,0.354628524,0.354628524,0.354628524,0.0,0.0,1.0,0.0
n1062,43.1806,-89.5425,0.23580127,0.23580127,0.23580127,0.0,0.0,1.0,0.0
n1063,43.1762,-89.4795,0.085734394,0.085734394,0.085734394,0.0,0.0,1.0,0.0
n1064,43.1752,-89.4073,0.911767887,0.911767887,0.911767887,0.0,0.0,1.0,0.0
n1065,43.1696,-89.3319,0.160466982,0.160466982,0.160466982,0.0,0.0,1.0,0.0
n1066,43.182,-89.5693,0.178644552,0.178644552,0.178644552,0.0,0.0,1.0,0.0
n1067,43.1786,-89.5089,0.284481492,0.284481492,0.284481492,0.0,0.0,1.0,0.0
n1068,43.1795,-89.5498,0.201216724,0.201216724,0.201216724,0.0,0.0,1.0,0.0
n1069,43.1734,-89.4285,0.072312659,0.072312659,0.072312659,0.0,0.0,1.0,0.0
n1070,43.1786,-89.5197,0.26724124,0.26724124,0.26724124,0.0,0.0,1.0,0.0
n1071,43.175,-89.4521,0.102274893,0.102274893,0.102274893,0.0,0.0,1.0,0.0
n1072,43.1787,-89.5234,0.304968935,0.304968935,0.304968935,0.0,0.0,1.0,0.0
n1073,43.1729,-89.4,0.27861167,0.27861167,0.27861167,0.0,0.0,1.0,0.0
n1074,43.1803,-89.5264,0.575353323,0.575353323,0.575353323,0.0,0.0,1.0,0.0
n1075,43.1747,-89.4797,0.188641289,0.188641289,0.188641289,0.0,0.0,1.0,0.0
n1076,43.1722,-89.4046,0.190954432,0.190954432,0.190954432,0.0,0.0,1.0,0.0
n1077,43.1778,-89.5362,0.547059331,0.547059331,0.547059331,0.0,0.0,1.0,0.0
n1078,43.1754,-89.4859,0.433876248,0.433876248,0.433876248,0.0,0.0,1.0,0.0
n1079,43.1791,-89.5579,0.550202479,0.550202479,0.550202479,0.0,0.0,1.0,0.0
n1080,43.1713,-89.4082,0.248379522,0.248379522,0.248379522,0.0,0.0,1.0,0.0
n1081,43.1754,-89.4925,0.565923879,0.565923879,0.565923879,0.0,0.0,1.0,0.0
n1082,43.1775,-89.5516,0.537627031,0.537627031,0.537627031,0.0,0.0,1.0,0.0
n1083,43.1738,-89.4558,0.238053799,0.238053799,0.238053799,0.0,0.0,1.0,0.0
n1084,43.1757,-89.5293,0.248378094,0.248378094,0.248378094,0.0,0.0,1.0,0.0
n1085,43.1745,-89.4594,0.581645279,0.581645279,0.581645279,0.0,0.0,1.0,0.0
n1086,43.1741,-89.4483,0.280586424,0.280586424,0.280586424,0.0,0.0,1.0,0.0
n1087,43.1714,-89.3937,0.801729407,0.801729407,0.801729407,0.0,0.0,1.0,0.0
n1088,43.1755,-89.5341,0.16172614,0.16172614,0.16172614,0.0,0.0,1.0,0.0
n1089,43.1753,-89.5237,0.374139428,0.374139428,0.374139428,0.0,0.0,1.0,0.0
n1090,43.1705,-89.4301,0.093458176,0.093458176,0.093458176,0.0,0.0,1.0,0.0
n1091,43.1696,-89.3995,0.38357313,0.38357313,0.38357313,0.0,0.0,1.0,0.0
n1092,43.1751,-89.5156,0.273530366,0.273530366,0.273530366,0.0,0.0,1.0,0.0
n1093,43.1697,-89.388,0.8708999,0.8708999,0.8708999,0.0,0.0,1.0,0.0
n1094,43.1779,-89.5684,1.006084968,1.006084968,1.006084968,0.0,0.0,1.0,0.0
n1095,43.1722,-89.4655,0.248634177,0.248634177,0.248634177,0.0,0.0,1.0,0.0
n1096,43.1685,-89.4054,0.268032865,0.268032865,0.268032865,0.0,0.0,1.0,0.0
n1097,43.1753,-89.5575,2.313447232536444,0.323834911,0.323834911,-1.9896123215364439,1.0,7.143909300552354,0.8539359320899422
n1098,43.1755,-89.5452,0.16562383,0.16562383,0.16562383,0.0,0.0,1.0,0.0
n1099,43.1755,-89.5627,0.210648998,0.210648998,0.210648998,0.0,0.0,1.0,0.0
n1100,43.1748,-89.5388,0.193969409,0.193969409,0.193969409,0.0,0.0,1.0,0.0
n1101,43.174,-89.4706,2.141085842,2.141085842,2.141085842,0.0,0.0,1.0,0.0
n1102,43.1705,-89.451,0.628808075,0.628808075,0.628808075,0.0,0.0,1.0,0.0
n1103,43.1687,-89.4174,0.243345575,0.243345575,0.243345575,0.0,0.0,1.0,0.0
n1104,43.1727,-89.4875,0.524151797,0.524151797,0.524151797,0.0,0.0,1.0,0.0
n1105,43.1745,-89.5705,0.14224118,0.14224118,0.14224118,0.0,0.0,1.0,0.0
n1106,43.1728,-89.5068,0.484180792,0.484180792,0.484180792,0.0,0.0,1.0,0.0
n1107,43.1671,-89.4398,0.0,0,1.0,0.0,0.0,1.0,0.0
n1108,43.1679,-89.4294,0.181626951,0.181626951,0.181626951,0.0,0.0,1.0,0.0
n1109,43.1664,-89.4008,0.4302635,0.4302635,0.4302635,0.0,0.0,1.0,0.0
n1110,43.1675,-89.4467,0.059646084,0.059646084,0.059646084,0.0,0.0,1.0,0.0
n1111,43.1738,-89.5514,0.610122837,0.610122837,0.610122837,0.0,0.0,1.0,0.0
n1112,43.1648,-89.3931,0.245236373,0.245236373,0.245236373,0.0,0.0,1.0,0.0
n1113,43.1729,-89.5126,1.185301055,1.185301055,1.185301055,0.0,0.0,1.0,0.0
n1114,43.1682,-89.4643,0.550208138,0.550208138,0.550208138,0.0,0.0,1.0,0.0
n1115,43.1664,-89.4342,0.459031348,0.459031348,0.459031348,0.0,0.0,1.0,0.0
n1116,43.1682,-89.4693,0.227977235,0.227977235,0.227977235,0.0,0.0,1.0,0.0
n1117,43.1671,-89.45,0.282964068,0.282964068,0.282964068,0.0,0.0,1.0,0.0
n1118,43.1711,-89.5425,0.433877648,0.433877648,0.433877648,0.0,0.0,1.0,0.0
n1119,43.1692,-89.5194,0.270387217,0.270387217,0.270387217,0.0,0.0,1.0,0.0
n1120,43.1653,-89.4167,0.241582708,0.241582708,0.241582708,0.0,0.0,1.0,0.0
n1121,43.1712,-89.547,0.212388228,0.212388228,0.212388228,0.0,0.0,1.0,0.0
n1122,43.1714,-89.5351,0.940067592,0.940067592,0.940067592,0.0,0.0,1.0,0.0
n1123,43.1683,-89.4938,0.214337951,0.214337951,0.214337951,0.0,0.0,1.0,0.0
n1124,43.1641,-89.4094,0.185155072,0.185155072,0.185155072,0.0,0.0,1.0,0.0
n1125,43.1638,-89.4042,0.182354992,0.182354992,0.182354992,0.0,0.0,1.0,0.0
n1126,43.1689,-89.5073,0.379962632,0.379962632,0.379962632,0.0,0.0,1.0,0.0
n1127,43.1711,-89.5574,0.498821195,0.498821195,0.498821195,0.0,0.0,1.0,0.0
n1128,43.1715,-89.5639,0.697975767,0.697975767,0.697975767,0.0,0.0,1.0,0.0
n1129,43.1675,-89.4737,0.575361785,0.575361785,0.575361785,0.0,0.0,1.0,0.0
n1130,43.1644,-89.4392,0.262743477,0.262743477,0.262743477,0.0,0.0,1.0,0.0
n1131,43.1714,-89.5272,1.125565665,1.125565665,1.125565665,0.0,0.0,1.0,0.0
n1132,43.1683,-89.5458,0.307867632,0.307867632,0.307867632,0.0,0.0,1.0,0.0
n1133,43.1679,-89.5294,0.296176316,0.296176316,0.296176316,0.0,0.0,1.0,0.0
n1134,43.1619,-89.4005,0.968372901,0.968372901,0.968372901,0.0,0.0,1.0,0.0
n1135,43.1669,-89.4823,1.329934051,1.329934051,1.329934051,0.0,0.0,1.0,0.0
n1136,43.1608,-89.4097,0.283905017,0.283905017,0.283905017,0.0,0.0,1.0,0.0
n1137,43.1645,-89.4938,0.440168202,0.440168202,0.440168202,0.0,0.0,1.0,0.0
n1138,43.1682,-89.4875,1.876990472,1.876990472,1.876990472,0.0,0.0,1.0,0.0
n1139,43.166,-89.456,2.741618302,2.741618302,2.741618302,0.0,0.0,1.0,0.0
n1140,43.1604,-89.4198,0.185155858,0.185155858,0.185155858,0.0,0.0,1.0,0.0
n1141,43.1669,-89.5524,0.370220185,0.370220185,0.370220185,0.0,0.0,1.0,0.0
n1142,43.1652,-89.5091,0.487329599,0.487329599,0.487329599,0.0,0.0,1.0,0.0
n1143,43.1617,-89.4477,0.116383385,0.116383385,0.116383385,0.0,0.0,1.0,0.0
n1144,43.165,-89.5055,0.177316015,0.177316015,0.177316015,0.0,0.0,1.0,0.0
n1145,43.1701,-89.5003,3.298104114,3.298104114,3.298104114,0.0,0.0,1.0,0.0
n1146,43.1665,-89.5128,0.35527771,0.35527771,0.35527771,0.0,0.0,1.0,0.0
n1147,43.1663,-89.518,0.496760445,0.496760445,0.496760445,0.0,0.0,1.0,0.0
n1148,43.1649,-89.5144,0.128906315,0.128906315,0.128906315,0.0,0.0,1.0,0.0
n1149,43.1647,-89.5533,0.093529681,0.093529681,0.093529681,0.0,0.0,1.0,0.0
n1150,43.1616,-89.4876,0.136397275,0.136397275,0.136397275,0.0,0.0,1.0,0.0
n1151,43.1609,-89.4596,0.249701754,0.249701754,0.249701754,0.0,0.0,1.0,0.0
n1152,43.1664,-89.5586,0.672827726,0.672827726,0.672827726,0.0,0.0,1.0,0.0
n1153,43.1639,-89.5368,0.279820919,0.279820919,0.279820919,0.0,0.0,1.0,0.0
n1154,43.1633,-89.553,0.060902582,0.060902582,0.060902582,0.0,0.0,1.0,0.0
n1155,43.1639,-89.5401,0.194931829,0.194931829,0.194931829,0.0,0.0,1.0,0.0
n1156,43.1644,-89.5251,1.417977553,1.417977553,1.417977553,0.0,0.0,1.0,0.0
n1157,43.1569,-89.3993,0.911784808,0.911784808,0.911784808,0.0,0.0,1.0,0.0
n1158,43.166,-89.5657,0.317610112,0.317610112,0.317610112,0.0,0.0,1.0,0.0
n1159,43.1611,-89.4725,1.097282989,1.097282989,1.097282989,0.0,0.0,1.0,0.0
n1160,43.1649,-89.563,0.358422259,0.358422259,0.358422259,0.0,0.0,1.0,0.0
n1161,43.1606,-89.5044,0.304974593,0.304974593,0.304974593,0.0,0.0,1.0,0.0
n1162,43.1578,-89.4581,0.348992815,0.348992815,0.348992815,0.0,0.0,1.0,0.0
n1163,43.1588,-89.4515,0.491985283,0.491985283,0.491985283,0.0,0.0,1.0,0.0
n1164,43.157,-89.4171,0.232767571,0.232767571,0.232767571,0.0,0.0,1.0,0.0
n1165,43.1608,-89.5091,0.421305056,0.421305056,0.421305056,0.0,0.0,1.0,0.0
n1166,43.1596,-89.4883,0.345848265,0.345848265,0.345848265,0.0,0.0,1.0,0.0
n1167,43.1608,-89.5288,0.176067281,0.176067281,0.176067281,0.0,0.0,1.0,0.0
n1168,43.1609,-89.5255,0.14777186,0.14777186,0.14777186,0.0,0.0,1.0,0.0
n1169,43.1609,-89.5223,0.15783194,0.15783194,0.15783194,0.0,0.0,1.0,0.0
n1170,43.1574,-89.4444,0.657113385,0.657113385,0.657113385,0.0,0.0,1.0,0.0
n1171,43.1608,-89.5391,0.16757442,0.16757442,0.16757442,0.0,0.0,1.0,0.0
n1172,43.1561,-89.4583,0.172925546,0.172925546,0.172925546,0.0,0.0,1.0,0.0
n1173,43.1559,-89.4509,0.144628713,0.144628713,0.144628713,0.0,0.0,1.0,0.0
n1174,43.162,-89.4647,1.36767026,1.36767026,1.36767026,0.0,0.0,1.0,0.0
n1175,43.1601,-89.5345,0.455891003,0.455891003,0.455891003,0.0,0.0,1.0,0.0
n1176,43.1545,-89.4544,0.188645532,0.188645532,0.188645532,0.0,0.0,1.0,0.0
n1177,43.1607,-89.5574,0.150037446,0.150037446,0.150037446,0.0,0.0,1.0,0.0
n1178,43.1541,-89.4464,0.194933243,0.194933243,0.194933243,0.0,0.0,1.0,0.0
n1179,43.157,-89.5041,0.487333802,0.487333802,0.487333802,0.0,0.0,1.0,0.0
n1180,43.155,-89.4876,0.14148415,0.14148415,0.14148415,0.0,0.0,1.0,0.0
n1181,43.1592,-89.5175,0.930646608,0.930646608,0.930646608,0.0,0.0,1.0,0.0
n1182,43.1576,-89.5112,0.491986099,0.491986099,0.491986099,0.0,0.0,1.0,0.0
n1183,43.1579,-89.4817,2.537278045,2.537278045,2.537278045,0.0,0.0,1.0,0.0
n1184,43.1599,-89.5458,0.631959685,0.631959685,0.631959685,0.0,0.0,1.0,0.0
n1185,43.1524,-89.4542,0.270392876,0.270392876,0.270392876,0.0,0.0,1.0,0.0
n1186,43.1564,-89.5305,0.216942353,0.216942353,0.216942353,0.0,0.0,1.0,0.0
