,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n383,-15.514233244360293,-23.099159129321897,-18.045641105430175,-0.0,-0.0,-0.0,-0.0,796.2869606431962,-12.533185627639941,-18.73568851692507,-14.470454738273094,-17.289771033651153,-17.24491629475279,-12.567762136975276,96.2869606431962,96.2869606431962,96.2869606431962,-0.0,-0.0,-0.0,
n384,-16.579535639799044,-22.709456075903987,-17.982906708180693,-0.0,-0.0,-0.0,-0.0,796.5622408771616,-14.759766769732906,-22.036210664830147,-17.157745301522098,-17.093997855731132,-17.698731275914614,-13.252646094387172,96.56224087716156,96.56224087716156,96.56224087716156,-0.0,-0.0,-0.0,
n385,-16.13643128154895,-22.272025779497145,-17.534522593894362,-0.0,-0.0,-0.0,-0.0,796.6208424803544,-14.730638391878283,-21.887214099858845,-17.09839204959451,-17.215666667409977,-17.905707848922283,-13.306644235779512,96.6208424803544,96.6208424803544,96.6208424803544,-0.0,-0.0,-0.0,
n386,-15.865903016433172,-22.05756697452469,-17.340721353709746,-0.0,-0.08788989408533433,-0.08788989408533433,-0.08788989408533433,796.6367570120944,-14.79309394605421,-21.980008272953857,-17.170885138318642,-17.35525922112569,-18.018694718471334,-13.398119285266647,96.63675701209446,96.63675701209446,96.63675701209446,-0.08788989408533433,-0.08788989408533433,-0.08788989408533433,
n387,-15.498525583399601,-22.261486928478746,-17.54875435123357,-0.0,-0.0,-0.0,-0.0,796.6845607103003,-14.631823028895978,-21.704988174172563,-16.983695591120924,-17.534276007447104,-17.957386742739708,-13.283460400536299,96.6845607103003,96.6845607103003,96.6845607103003,-0.0,-0.0,-0.0,
n388,-15.732999300149082,-22.03601041015769,-17.288763945349608,-0.0,-0.0,-0.0,-0.0,796.6405565815979,-14.685264255654893,-21.934221756286274,-17.205396671019017,-17.420808208545854,-18.038711825918746,-13.40125526704967,96.64055658159792,96.64055658159792,96.64055658159792,-0.0,-0.0,-0.0,
n389,-15.233324415522672,-23.502660954703355,-18.584199421978933,-0.0,-0.0,-0.0,-0.0,796.6441602142552,-13.476482738888926,-20.186881992623444,-15.770050816529132,-17.24489507326683,-17.504161895877004,-12.758916366388977,96.64416021425522,96.64416021425522,96.64416021425522,-0.0,-0.0,-0.0,
n390,-16.45561236853572,-22.583510824340117,-17.856899679623456,-0.0,-0.0,-0.0,-0.017803715385130703,796.5801456407424,-14.732933210985438,-21.963030131314593,-17.157621396779984,-17.10554543251403,-17.765935024478473,-13.269647484398217,96.58014564074246,96.58014564074246,96.58014564074246,-0.0,-0.12027477673378807,-0.0,
n391,-16.289650083998378,-22.416862459481848,-17.690312643799064,-0.0,-0.0,-0.0,-0.09498443103553116,796.5967810299222,-14.685355652474417,-21.853877624125555,-17.072348775405203,-17.19445898998472,-17.84616625127614,-13.309614758188754,96.59678102992223,96.59678102992223,96.59678102992223,-0.0,-0.09498443103553116,-0.0,
n392,-16.860792607854435,-22.985062615485592,-18.2566444024905,-0.0,-0.0,-0.0,-0.0,796.5431733758534,-14.940061880721492,-22.198367843193473,-17.341473001448115,-17.106822454106563,-17.623204200652264,-13.114076000837159,96.54317337585341,96.54317337585341,96.54317337585341,-0.0,-0.0,-0.0,
n393,-15.80952430428807,-22.850315487474575,-18.197327631424976,-0.0,-0.0,-0.0,-0.0,796.7083344848628,-14.147551007916132,-21.020884237754156,-16.376721508886966,-17.358555711970368,-17.637796565117256,-13.028920983149831,96.70833448486275,96.70833448486275,96.70833448486275,-0.0,-0.0,-0.0,
n394,-15.64403297882334,-23.243280605751103,-18.158232409064464,-0.0,-0.0,-0.0,-0.0,796.3521814521838,-12.718536755984266,-18.897707242550766,-14.71797135115226,-17.28651745075023,-17.38150601067863,-12.628229875594064,96.35218145218376,96.35218145218376,96.35218145218376,-0.0,-0.0,-0.0,
n395,-16.704572343383603,-22.83003718233838,-18.100392995061434,-0.0,-0.0,-0.0,-0.0,796.5606669001824,-14.82412030319591,-22.12479354827463,-17.283112729350705,-17.118431008820775,-17.639500399050167,-13.188092351719652,96.56066690018238,96.56066690018238,96.56066690018238,-0.0,-0.0,-0.0,
n396,-15.665863041585183,-22.132921670412138,-17.400141709380193,-0.0,-0.0,-0.0,-0.0,796.6855724153635,-14.737193702173087,-21.82729347860205,-17.106000895550412,-17.445048273674605,-17.99862398336605,-13.348528226009257,96.68557241536351,96.68557241536351,96.68557241536351,-0.0,-0.0,-0.0,
n397,-15.109825409963129,-23.77454580384964,-18.573270075285038,-0.0,-0.0,-0.0,-0.0,796.5533852067975,-13.009286525529086,-19.31906704962037,-14.987385838322757,-17.274702825419563,-17.328932867431458,-12.691780170712644,96.55338520679757,96.55338520679757,96.55338520679757,-0.0,-0.0,-0.0,
n398,-15.728718933646292,-23.457474832740015,-18.325566298815904,-0.0,-0.0,-0.0,-0.0,796.322233107433,-12.835760549972191,-19.028867015263454,-14.898979213904006,-17.249504777107187,-17.289926962915274,-12.59121720195102,96.322233107433,96.322233107433,96.322233107433,-0.0,-0.0,-0.0,
n399,-15.491841873412165,-23.435059380384637,-18.350011183697998,-0.0,-0.0,-0.0,-0.0,796.4627276966052,-12.636719695567518,-18.945565441144534,-14.72151779424197,-17.200003952795413,-17.41900228003915,-12.605670126201053,96.46272769660516,96.46272769660516,96.46272769660516,-0.0,-0.0,-0.0,
n400,-14.972450389262018,-23.973377643877356,-18.771802308744444,-0.0,-0.0,-0.0,-0.0,796.5945193461953,-13.021788778861332,-19.533465545051378,-15.152132756142995,-17.31540453831644,-17.37412705895525,-12.686289131534059,96.59451934619534,96.59451934619534,96.59451934619534,-0.0,-0.0,-0.0,
n401,-15.38863348037579,-23.44595083437035,-18.31656346293282,-0.0,-0.0,-0.0,-0.0,796.4962055328722,-12.74433444529735,-19.062503600373716,-14.829132543971802,-17.269786775864425,-17.34921945697014,-12.675452949270065,96.49620553287217,96.49620553287217,96.49620553287217,-0.0,-0.0,-0.0,
n402,-15.575272120104987,-22.444897709016686,-17.818511327645087,-0.0,-0.0,-0.0,-0.0,796.7019697487037,-14.50268946183859,-21.418334298599273,-16.719483774389772,-17.512331242242137,-17.794208152753363,-13.13549647672671,96.70196974870369,96.70196974870369,96.70196974870369,-0.0,-0.0,-0.0,
n403,-15.362870328333587,-23.501564568206497,-18.36001030338798,-0.0,-0.0,-0.0,-0.0,796.469551173364,-12.85988989341884,-19.107724552871627,-14.835053547849546,-17.201034929781464,-17.29368394435142,-12.606701103187106,96.46955117336404,96.46955117336404,96.46955117336404,-0.0,-0.0,-0.0,
n404,-15.471192716909126,-22.40732371375145,-17.704338588746154,-0.0,-0.0,-0.0,-0.0,796.7172417594732,-14.536858689010412,-21.520831375234277,-16.850243261899806,-17.526053197845968,-17.86394654609205,-13.205234870065395,96.7172417594731,96.7172417594731,96.7172417594731,-0.0,-0.0,-0.0,
n405,-16.27175854252658,-22.389127994856327,-17.680461956049484,-0.0,-0.0,-0.0,-0.009831738635863507,796.6420715122753,-14.69537175028768,-21.938979929511248,-17.125929772335663,-17.206564411954954,-17.82937184053108,-13.265782186958313,96.64207151227527,96.64207151227527,96.64207151227527,-0.0,-0.009831738635863507,-0.0,
n406,-15.073861751141717,-23.7759152775044,-18.574339942371488,-0.0,-0.0,-0.0,-0.0,796.5843247103622,-12.94621290265909,-19.320436523275127,-14.92431221545276,-17.288285681036733,-17.295293601900795,-12.658140905181979,96.58432471036228,96.58432471036228,96.58432471036228,-0.0,-0.0,-0.0,
n407,-15.43437998129673,-22.93178653910319,-17.914885449907676,-0.0,-0.0,-0.0,-0.0,796.3037597798659,-12.370710110058287,-18.48263230538197,-14.533381257421812,-17.2610745522692,-17.295205415781716,-12.5585821660754,96.3037597798659,96.3037597798659,96.3037597798659,-0.0,-0.0,-0.0,
n408,-15.723535041619362,-22.187908610475002,-17.421042355281696,-0.0,-0.0,-0.0,-0.0,796.7152303549435,-14.695213549387438,-21.78232355596896,-17.057273909124667,-17.4249039515719,-17.97267620723985,-13.322256258479502,96.71523035494349,96.71523035494349,96.71523035494349,-0.0,-0.0,-0.0,
n409,-15.547238987897032,-23.09946795238377,-18.04588236573357,-0.0,-0.0,-0.0,-0.0,796.3548504240243,-12.478986090834502,-18.559768369515357,-14.620872329434295,-17.227941453373244,-17.252651164092264,-12.652716029638478,96.3548504240243,96.3548504240243,96.3548504240243,-0.0,-0.0,-0.0,
n410,-15.622480504733387,-23.144997531904778,-18.096737903625957,-0.0,-0.0,-0.0,-0.0,796.3775252016455,-12.558786997409918,-18.63956927609077,-14.666186107869592,-17.185380969866355,-17.295211647599153,-12.61015554613159,96.37752520164557,96.37752520164557,96.37752520164557,-0.0,-0.0,-0.0,
n411,-15.696431966309659,-22.643410358407493,-18.049660245303706,-0.0,-0.0,-0.0,-0.0,796.7482726755857,-14.282542448253231,-21.187247080318805,-16.578280436996618,-17.389876842860698,-17.748145967286366,-13.139270385318941,96.7482726755857,96.7482726755857,96.7482726755857,-0.0,-0.0,-0.0,
n412,-16.032601524267225,-22.234736316697454,-17.499366548613793,-0.0,-0.0,-0.0,-0.0,796.6610644179501,-14.760392082340962,-21.93142104253094,-17.13292759973158,-17.261308405581513,-17.93312622627181,-13.346484066993332,96.66106441795016,96.66106441795016,96.66106441795016,-0.0,-0.0,-0.0,
n413,-14.916210828011417,-23.902219493770886,-18.700644158637974,-0.0,-0.0,-0.0,-0.0,796.6425581026925,-13.098516945789704,-19.462267880443125,-15.055621612263783,-17.34100252678704,-17.360879151303628,-12.689100122304621,96.64255810269249,96.64255810269249,96.64255810269249,-0.0,-0.0,-0.0,
n414,-16.450497000758904,-22.56089091536216,-17.865282896517925,-0.0,-0.0,-0.0,-0.14063621105194063,796.6449861237196,-14.837211047864628,-22.045555845717598,-17.222092513194955,-17.171056096869663,-17.75517197487096,-13.204646468668987,96.64498612371962,96.64498612371962,96.64498612371962,-0.0,-0.14063621105194063,-0.0,
n415,-15.393061628261295,-23.15759475726943,-18.354168580974346,-0.0,-0.0,-0.0,-0.0,796.7380048060127,-13.845277037241328,-20.571776651935533,-16.070739984354226,-17.28674229829847,-17.50622984088691,-12.813533565137734,96.73800480601261,96.73800480601261,96.73800480601261,-0.0,-0.0,-0.0,
n416,-17.07659784503745,-23.005092362178072,-18.2720329625904,-0.0,-0.0,-0.0,-0.0,796.5362331786971,-14.968424398270141,-22.303653671196646,-17.423724878007356,-17.08004455907594,-17.57430130686472,-13.086558629134975,96.53623317869713,96.53623317869713,96.53623317869713,-0.0,-0.0,-0.0,
n417,-17.075393505314626,-22.883999825937682,-18.17210333305274,-0.0,-0.0,-0.0,-0.0,796.5590555045353,-14.969628737992966,-22.402649703981524,-17.441962075007783,-17.080686873594782,-17.536889049191544,-13.067028534489838,96.55905550453527,96.55905550453527,96.55905550453527,-0.0,-0.0,-0.0,
n418,-16.335540151121968,-22.447455319047222,-17.74125190804462,-0.0,-0.0,-0.0,-0.016605222578636974,796.6864998877428,-14.815816295720138,-22.01376830720295,-17.19725930683075,-17.149807128152744,-17.76722617220315,-13.226918905485316,96.68649988774277,96.68649988774277,96.68649988774277,-0.0,-0.016605222578636974,-0.0,
n419,-15.563240165428056,-22.962113645199942,-18.44471742231965,-0.0,-0.0,-0.0,-0.0,796.773699499582,-13.98712257976487,-20.782525559688548,-16.19612477891228,-17.267455018736516,-17.529362167322883,-12.92048658535546,96.77369949958198,96.77369949958198,96.77369949958198,-0.0,-0.0,-0.0,
n420,-15.227320153015006,-23.604669824700895,-18.440558709689896,-0.0,-0.0,-0.0,-0.0,796.5799978455848,-12.90768433888168,-19.19156207976661,-14.992482437556133,-17.31805702826381,-17.410706042833766,-12.664934143948233,96.5799978455848,96.5799978455848,96.5799978455848,-0.0,-0.0,-0.0,
n421,-15.339264845644477,-23.518312605009392,-18.388828975202486,-0.0,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,796.5452172027611,-12.79413270608569,-19.032487325035703,-14.878930804760143,-17.2133046269078,-17.387729897486036,-12.584981443810678,96.5452172027611,96.5452172027611,96.5452172027611,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,
n422,-15.586914066325606,-23.14019337321423,-18.09193374493541,-0.0,-0.08221985021123496,-0.08221985021123496,-0.08221985021123496,796.4176615209986,-12.462342091790816,-18.682657971222323,-14.56974120225049,-17.252957587427474,-17.318192285002645,-12.625231294771957,96.41766152099866,96.41766152099866,96.41766152099866,-0.08221985021123496,-0.08221985021123496,-0.08221985021123496,
n423,-15.99019470399312,-22.233957497993348,-17.579432656763238,-0.0,-0.0,-0.0,-0.1297770411367698,796.7455931455117,-14.863244062464135,-22.06535957680936,-17.252309419633775,-17.246081902971984,-17.88147197124695,-13.287497555603677,96.74559314551169,96.74559314551169,96.74559314551169,-0.0,-0.005343640492816687,-0.0,
n424,-15.522124619307284,-23.062154024628825,-18.016731791691896,-0.0,-0.0,-0.0,-0.0,796.396813405253,-12.380122241579581,-18.600527004868013,-14.487521352039256,-17.20910700064815,-17.318851625879056,-12.581380707992633,96.39681340525306,96.39681340525306,96.39681340525306,-0.0,-0.0,-0.0,
n425,-16.110717482699304,-22.353359849857963,-17.67335796020867,-0.0,-0.0,-0.0,-0.039186764281030864,796.734096276796,-14.890313321238832,-22.096779267242706,-17.28372911006712,-17.188522603089094,-17.84440856367753,-13.28287414586228,96.734096276796,96.734096276796,96.734096276796,-0.0,-0.039186764281030864,-0.0,
n426,-14.805713410464072,-23.906483899672605,-18.704908564539693,-0.0,-0.0,-0.0,-0.0,796.6827267272952,-13.155164611595117,-19.598926157788306,-15.183099147396183,-17.406579538693247,-17.40980372253112,-12.691795308477447,96.68272672729518,96.68272672729518,96.68272672729518,-0.0,-0.0,-0.0,
n427,-16.209504565259643,-22.456813894017895,-17.679919996733656,-0.0,-0.06605885141899606,-0.10345404415993185,-0.14264080844096272,796.7108721423905,-14.7868592770789,-22.06821141031401,-17.255161253138425,-17.14232753072931,-17.81606277024959,-13.22769865564365,96.71087214239047,96.71087214239047,96.71087214239047,-0.06605885141899606,-0.14264080844096272,-0.06605885141899606,
n428,-15.888757098728913,-22.213988648007234,-17.47799505149903,-0.0,-0.0,-0.0,-0.13833315096972904,796.7425259944573,-14.804209844441948,-21.996523867326662,-17.183787526564224,-17.29742874091025,-17.914056217573627,-13.290654897375688,96.7425259944573,96.7425259944573,96.7425259944573,-0.0,-0.10815945958718644,-0.0,
n429,-15.82078658912102,-22.181182446837802,-17.410024541891136,-0.0,-0.0,-0.0,-0.07036264136183584,796.7493691933,-14.736239334834055,-21.956885173026926,-17.1528208043344,-17.327253041846152,-17.92085377355288,-13.286916489834848,96.74936919329998,96.74936919329998,96.74936919329998,-0.0,-0.040188949979293245,-0.0,
n430,-17.027868613777517,-22.852794451948707,-18.122031254575873,-0.0,-0.0,-0.0,-0.0,796.6044917863716,-15.041050168509397,-22.45573091022424,-17.513752218194437,-17.032536813453046,-17.494289042717952,-13.062140270417133,96.60449178637154,96.60449178637154,96.60449178637154,-0.0,-0.0,-0.0,
n431,-14.871572636325132,-23.90241345967401,-18.67686644604428,-0.0,-0.0,-0.0,-0.0,796.6812288542563,-13.06083845008559,-19.43751922667581,-15.026146962346582,-17.340770560901525,-17.32016742096101,-12.652082172864775,96.6812288542563,96.6812288542563,96.6812288542563,-0.0,-0.0,-0.0,
n432,-15.089874386003352,-23.7448405744608,-18.518322682324587,-0.0,-0.0,-0.059369526732357375,-0.059369526732357375,796.6353345852169,-12.897870042871487,-19.283472500408507,-15.078497515099242,-17.255694708152514,-17.333713732306265,-12.650093143466371,96.63533458521694,96.63533458521694,96.63533458521694,-0.0,-0.059369526732357375,-0.059369526732357375,
n433,-15.432936163015103,-22.929641371453066,-17.913209591262415,-0.0,-0.0,-0.0,-0.0,796.3657928919357,-12.513677967158875,-18.46697127928872,-14.390413400321224,-17.280336720957106,-17.370642533462007,-12.529804600778174,96.36579289193573,96.36579289193573,96.36579289193573,-0.0,-0.0,-0.0,
n434,-16.55718295918612,-22.685398738353005,-17.901026858338547,-0.0,-0.0,-0.0,-0.0,796.6904465688058,-14.899401069402726,-22.217980085384603,-17.35679456707902,-17.132531646569436,-17.669833727178048,-13.132838366042023,96.6904465688058,96.6904465688058,96.6904465688058,-0.0,-0.0,-0.0,
n435,-15.67822040071981,-22.596523893534425,-17.873375924561675,-0.0,-0.0,-0.0,-0.0,796.7791103748901,-14.360518262575699,-21.326258520186858,-16.64321557808912,-17.43146394383268,-17.76044555202529,-13.120249456524151,96.77911037489017,96.77911037489017,96.77911037489017,-0.0,-0.0,-0.0,
n436,-15.694014816807215,-22.892377711703656,-18.308927424745196,-0.0,-0.0,-0.0,-0.0,796.7308439294521,-14.070289057925,-20.906091264483273,-16.331914776486734,-17.33733410050892,-17.587046383481354,-12.992907917395168,96.73084392945209,96.73084392945209,96.73084392945209,-0.0,-0.0,-0.0,
n437,-15.488331400565103,-23.281523057145122,-18.188108369006756,-0.0,-0.0,-0.0,-0.0,796.4993155006807,-12.697653050741867,-18.91130872254731,-14.787208711346347,-17.175001954118898,-17.289883975136014,-12.583597956413696,96.4993155006807,96.4993155006807,96.4993155006807,-0.0,-0.0,-0.0,
n438,-15.416971686521768,-23.37299847629581,-18.25957125537073,-0.0,-0.0,-0.0,-0.0,796.5228682228602,-12.789528496270862,-19.003184168076306,-14.732111723419393,-17.22400219173436,-17.309426387437636,-12.63259819402916,96.5228682228602,96.5228682228602,96.5228682228602,-0.0,-0.0,-0.0,
n439,-14.818249331667676,-23.978150983007538,-18.85888726512942,-0.0,-0.0,-0.0,-0.0,796.7195308053222,-13.290479314365266,-19.747478531318997,-15.33707784798591,-17.47383437205138,-17.352348019085394,-12.730753402415964,96.71953080532215,96.71953080532215,96.71953080532215,-0.0,-0.0,-0.0,
n440,-15.234421861679333,-23.53880132940778,-18.38910059298705,-0.0,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,796.5999965771462,-12.864310215617031,-19.13800271787347,-14.907764929049039,-17.230539239814906,-17.39266175370542,-12.6391352421097,96.59999657714616,96.59999657714616,96.59999657714616,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,
n441,-15.518620959789944,-23.056948426978987,-18.012665048551924,-0.0,-0.0,-0.0,-0.0,796.4473358366305,-12.474912670894046,-18.589103806051128,-14.58231178135372,-17.25966189628253,-17.268296730244675,-12.575335740013987,96.44733583663046,96.44733583663046,96.44733583663046,-0.0,-0.0,-0.0,
n442,-15.5533718673595,-22.674682655727384,-17.969994235629823,-0.0,-0.120879994324748,-0.120879994324748,-0.120879994324748,796.8400455580062,-14.340566697747626,-21.30765987474275,-16.60625019264074,-17.38545231736965,-17.693859667566457,-13.062643434344897,96.84004555800618,96.84004555800618,96.84004555800618,-0.120879994324748,-0.120879994324748,-0.120879994324748,
n443,-15.623861690751818,-22.538490251122315,-17.826593758237372,-0.0,-0.0,-0.0,-0.0,796.798605948398,-14.46543695933433,-21.49318753230635,-16.712221271404726,-17.444791109200136,-17.814374713651095,-13.135279383467601,96.7986059483979,96.7986059483979,96.7986059483979,-0.0,-0.0,-0.0,
n444,-15.077966170424673,-23.751819739016014,-18.555515904779075,-0.0,-0.0,-0.0,-0.0,796.623790596587,-12.962637895016762,-19.289297555038374,-15.038084248689113,-17.221151853675035,-17.313800868244993,-12.61555028898889,96.623790596587,96.623790596587,96.623790596587,-0.0,-0.0,-0.0,
n445,-15.063551475425491,-23.78428167240498,-18.57997655208478,-0.0,-0.0,-0.0,-0.0,796.6730245516667,-12.977812837867141,-19.317477394775768,-15.001833956779985,-17.254198599895183,-17.34684761446514,-12.631336709884117,96.67302455166671,96.67302455166671,96.67302455166671,-0.0,-0.0,-0.0,
n446,-16.018557154552326,-22.256639056636644,-17.584776297256056,-0.0,-0.0,-0.0,-0.0,796.803352146794,-14.957373284009996,-22.19513661794613,-17.3820724035938,-17.18877183070577,-17.81255857229444,-13.218283133664066,96.80335214679404,96.80335214679404,96.80335214679404,-0.0,-0.0,-0.0,
n447,-14.958398035699064,-23.85899106487707,-18.63247317274086,-0.0,-0.0,-0.0,-0.0,796.667416901372,-13.055501561392065,-19.398357199027995,-14.916610758120626,-17.282351251981016,-17.37858672988152,-12.680336150625417,96.66741690137204,96.66741690137204,96.66741690137204,-0.0,-0.0,-0.0,
n448,-15.159520995130407,-23.65609592555872,-18.42957803342251,-0.0,-0.0,-0.0,-0.0,796.6476578750343,-12.944461509813847,-19.23337796055059,-15.02515003137851,-17.293144627723958,-17.330056365796366,-12.655068992868268,96.64765787503423,96.64765787503423,96.64765787503423,-0.0,-0.0,-0.0,
n449,-15.756194521904925,-22.18187961408128,-17.546868114068804,-0.0,-0.0,-0.0,-0.0,796.8211886016829,-14.791858814924435,-21.978173160394796,-17.16945150328397,-17.314628238887334,-17.855830656615055,-13.219985912170772,96.82118860168295,96.82118860168295,96.82118860168295,-0.0,-0.0,-0.0,
n450,-15.651176726383737,-22.35139551684021,-17.603876753610685,-0.0,-0.0,-0.0,-0.0,796.7824475944099,-14.621825777596934,-21.72554430607073,-16.97209163315463,-17.430493807679262,-17.89830240823209,-13.233133495010584,96.78244759440982,96.78244759440982,96.78244759440982,-0.0,-0.0,-0.0,
n451,-15.71067600277427,-22.232968816894104,-17.59795731688163,-0.0,-0.0,-0.0,-0.0,796.8318865070141,-14.767411769516588,-21.94185063643084,-17.14107545482554,-17.327480338660955,-17.85141783696987,-13.210180903653066,96.83188650701418,96.83188650701418,96.83188650701418,-0.0,-0.0,-0.0,
n452,-14.79095982397273,-23.99268263672679,-18.769854816438304,-0.0,-0.0,-0.0,-0.0,796.7291697452793,-13.14735981237089,-19.52587835909758,-15.057597265277076,-17.375004905789204,-17.320496789374968,-12.602488375321297,96.7291697452793,96.7291697452793,96.7291697452793,-0.0,-0.0,-0.0,
n453,-15.93888162937121,-22.334867998546336,-17.467109416057095,-0.0,-0.0,-0.0,-0.017453800430626457,796.7999998384689,-14.88992488654259,-22.110468163577607,-17.297418006402022,-17.249994046852834,-17.8544774399566,-13.227591827227068,96.79999983846896,96.79999983846896,96.79999983846896,-0.0,-0.11766688119896003,-0.0,
n454,-16.024758800468913,-22.215039592224027,-17.54317683284344,-0.0,-0.0,-0.0,-0.0,796.8252228903252,-14.998972748422615,-22.22290187714477,-17.409851719969186,-17.18950538691454,-17.797331913150515,-13.211341678815327,96.82522289032528,96.82522289032528,96.82522289032528,-0.0,-0.0,-0.0,
n455,-16.18073982058252,-22.38541149646562,-17.59810808515098,-0.0,-0.0,-0.0,-0.0,796.7860804062382,-14.818037165317428,-22.209161894786202,-17.396111737610617,-17.118717552918845,-17.76435039009643,-13.202950597371315,96.78608040623817,96.78608040623817,96.78608040623817,-0.0,-0.0,-0.0,
n456,-15.486466188875125,-22.591219967364744,-17.814431415328833,-0.0,-0.0,-0.0,-0.0,796.879916587311,-14.515390054295969,-21.624149389788336,-16.862705137470517,-17.364055349388888,-17.775890393182603,-13.132247981716915,96.87991658731093,96.87991658731093,96.87991658731093,-0.0,-0.0,-0.0,
n457,-15.359351626098064,-23.265016633069656,-18.157393033782633,-0.0,-0.0,-0.0,-0.0,796.5774182577943,-12.678030165194814,-18.915381363510914,-14.680711142775078,-17.26732410825973,-17.378103316245085,-12.675920110554527,96.57741825779429,96.57741825779429,96.57741825779429,-0.0,-0.0,-0.0,
n458,-16.285450525684517,-22.42508829253948,-17.640912752097,-0.0,-0.0,-0.0,-0.0,796.7810885125788,-14.79561288442011,-22.16948509871234,-17.356434941536754,-17.05535476303548,-17.7224352132465,-13.155981380245931,96.78108851257879,96.78108851257879,96.78108851257879,-0.0,-0.0,-0.0,
n459,-16.36540468552567,-22.47336056293986,-17.69054105642633,-0.0,-0.0,-0.0,-0.0,796.7872341128863,-14.899074092555999,-22.222463446952844,-17.360297079328532,-17.027543454465103,-17.66725590224069,-13.104655231797675,96.7872341128863,96.7872341128863,96.7872341128863,-0.0,-0.0,-0.0,
n460,-14.64768903819195,-24.024972207650745,-18.798454315514533,-0.0,-0.0,-0.0,-0.0,796.7668429191874,-13.282105129979703,-19.64029979605005,-15.206810021876938,-17.38286888219766,-17.33555135079217,-12.639787912562245,96.76684291918743,96.76684291918743,96.76684291918743,-0.0,-0.0,-0.0,
n461,-16.555318327728592,-22.65994667753579,-17.855976609408025,-0.0,-0.0,-0.0,-0.0,796.7486633354005,-15.032211571443044,-22.335280475933565,-17.448432515193872,-17.062965944607058,-17.599122829234048,-13.062800934647669,96.74866333540042,96.74866333540042,96.74866333540042,-0.0,-0.0,-0.0,
n462,-15.495001741968744,-22.828082747958796,-18.269872931808845,-0.0,-0.0,-0.0,-0.0,796.8901613125367,-14.163275017998288,-21.044246395572838,-16.30637149646172,-17.26641290555672,-17.578185400782928,-13.009073215548268,96.89016131253673,96.89016131253673,96.89016131253673,-0.0,-0.0,-0.0,
n463,-15.499850749856687,-23.07512349385902,-18.0268638655802,-0.0,-0.0,-0.0,-0.0,796.4804909544221,-12.62650806352533,-18.73931047753354,-14.656096747069935,-17.28766152308358,-17.352896220658753,-12.662859229720274,96.48049095442207,96.48049095442207,96.48049095442207,-0.0,-0.0,-0.0,
n464,-16.784877670667473,-22.82670962052368,-18.097086909912687,-0.0,-0.0,-0.0,-0.0,796.6395948401644,-15.02711007767478,-22.327700863487216,-17.442511135658492,-17.01016979576538,-17.616385339790078,-13.101697333662964,96.63959484016434,96.63959484016434,96.63959484016434,-0.0,-0.0,-0.0,
n465,-15.323643795116284,-23.341743456796394,-18.23515405206597,-0.0,-0.0,-0.0,-0.0,796.6272333330927,-12.772423310858569,-18.9462219022126,-14.775104288438833,-17.25292718459586,-17.363706392581214,-12.661523186890655,96.62723333309266,96.62723333309266,96.62723333309266,-0.0,-0.0,-0.0,
n466,-15.106407929956154,-23.615921036518202,-18.38940314438199,-0.0,-0.0,-0.0,-0.0,796.66965389717,-12.892804242279071,-19.20071072849128,-14.956724421605392,-17.300859386734068,-17.322341606786253,-12.709455389028864,96.66965389717,96.66965389717,96.66965389717,-0.0,-0.0,-0.0,
n467,-16.918373429602294,-22.82677018222831,-18.01253607040065,-0.0,-0.0,-0.0,-0.0,796.6600249086316,-15.15054535268462,-22.55884615525582,-17.623087518694852,-16.99116443517161,-17.43589161115783,-13.004101175052101,96.6600249086316,96.6600249086316,96.6600249086316,-0.0,-0.0,-0.0,
n468,-16.868451768087343,-22.95012741749868,-18.042869166871,-0.0,-0.0,-0.0,-0.0,796.7150714964383,-15.059718067332929,-22.610310490292093,-17.681189126068066,-16.95727209686183,-17.501682136635363,-12.950037754541075,96.71507149643834,96.71507149643834,96.71507149643834,-0.0,-0.0,-0.0,
n469,-14.820925586309933,-24.023722914018098,-18.797205021881886,-0.0,-0.0,-0.0,-0.0,796.7620072871507,-13.125431121000547,-19.562771718332485,-15.070068812607515,-17.345688675493143,-17.30575778484032,-12.649400188677584,96.76200728715071,96.76200728715071,96.76200728715071,-0.0,-0.0,-0.0,
n470,-14.949141621762141,-23.88732610043052,-18.66080820829431,-0.0,-0.0,-0.0,-0.0,796.7326542048285,-12.994923468961867,-19.421397142732626,-15.116746076337744,-17.26332426981237,-17.366021530471343,-12.692623173648256,96.7326542048284,96.7326542048284,96.7326542048284,-0.0,-0.0,-0.0,
n471,-15.2362526511205,-22.759136968404707,-17.780007285192298,-0.0,-0.0,-0.0,-0.0,796.3956720735401,-12.316994455264272,-18.50403764124128,-14.455371448151709,-17.32515954451086,-17.325475762541164,-12.501671110118496,96.39567207354015,96.39567207354015,96.39567207354015,-0.0,-0.0,-0.0,
