,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n383,-15.917559261908744,-23.64967505399909,-18.47571792095105,-0.0,-0.0,-0.0,-0.0,796.2869606431962,-12.834470896849238,-19.165532297720908,-15.02107127719344,-17.327324910187613,-17.109526735658953,-12.63505278972269,96.2869606431962,96.2869606431962,96.2869606431962,-0.0,-0.0,-0.0,
n384,-16.86313410686503,-23.12929432768697,-18.31431928381897,-0.0,-0.0,-0.0,-0.0,796.5622408771616,-15.0678881074348,-22.485970810889473,-17.548839912286816,-17.04137669939793,-17.74879929972819,-13.046203525191494,96.56224087716156,96.56224087716156,96.56224087716156,-0.0,-0.0,-0.0,
n385,-16.418921096926,-22.691864031280126,-17.890248055692773,-0.0,-0.0,-0.0,-0.0,796.6208424803544,-15.051541425727066,-22.364000064895666,-17.47086896396333,-17.240544318867446,-17.908662273403706,-13.269491542458296,96.6208424803544,96.6208424803544,96.6208424803544,-0.0,-0.0,-0.0,
n386,-16.148477124319342,-22.49413563306401,-17.690388877520906,-0.0,-0.08788989408533433,-0.08788989408533433,-0.08788989408533433,796.6367570120944,-15.110579700955888,-22.451716970190954,-17.53939556629284,-17.36890503609703,-18.018694718471334,-13.383001257445084,96.63675701209446,96.63675701209446,96.63675701209446,-0.08788989408533433,-0.08788989408533433,-0.08788989408533433,
n387,-15.807442043447061,-22.681325180261727,-17.87232355560477,-0.0,-0.0,-0.0,-0.0,796.6845607103003,-14.949308783797656,-22.19887337203899,-17.35220601909512,-17.534185950493576,-17.92586720742602,-13.283460655305667,96.6845607103003,96.6845607103003,96.6845607103003,-0.0,-0.0,-0.0,
n388,-16.017767464924834,-22.437650253764986,-17.61928288516736,-0.0,-0.0,-0.0,-0.0,796.6405565815979,-15.140312699483028,-22.39839795130775,-17.573907098993214,-17.439787027368034,-18.044176744635614,-13.401255319592522,96.64055658159792,96.64055658159792,96.64055658159792,-0.0,-0.0,-0.0,
n389,-15.585273752640797,-24.10256640456433,-19.108684996936454,-0.0,-0.0,-0.0,-0.0,796.6441602142552,-13.903707633344649,-20.65859068986054,-16.060093629045046,-17.19055760589039,-17.36845095936563,-12.825635028743097,96.64416021425522,96.64416021425522,96.64416021425522,-0.0,-0.0,-0.0,
n390,-16.738288852687223,-23.003349076123097,-18.188318694172974,-0.0,-0.0,-0.0,-0.0,796.5801456407424,-15.084379907466328,-22.41279027737392,-17.50898507712093,-17.07769664124241,-17.81600304829205,-13.113407273755353,96.58014564074246,96.58014564074246,96.58014564074246,-0.0,-0.0,-0.0,
n391,-16.572224191884548,-22.848200793808353,-18.046584818221,-0.0,-0.0,-0.0,-0.0,796.5967810299222,-15.001229968186047,-22.330663589162377,-17.41330438131879,-17.163806889454303,-17.875212194612708,-13.192878000445608,96.59678102992223,96.59678102992223,96.59678102992223,-0.0,-0.0,-0.0,
n392,-17.143366715740605,-23.40144876169036,-18.58794070651904,-0.0,-0.0,-0.0,-0.0,796.5431733758534,-15.097718579319865,-22.6481279892528,-17.69283668178906,-17.059805211727415,-17.661268528905566,-13.048379249988784,96.54317337585341,96.54317337585341,96.54317337585341,-0.0,-0.0,-0.0,
n393,-16.092098412174238,-23.252024318481283,-18.525315620549797,-0.0,-0.0,-0.0,-0.0,796.7083344848628,-14.465036762817807,-21.49259293499125,-16.790104296570654,-17.43166903436765,-17.659560008463792,-13.05963891060769,96.70833448486275,96.70833448486275,96.70833448486275,-0.0,-0.0,-0.0,
n394,-16.014561108096384,-23.793796530428295,-18.588309224585334,-0.0,-0.0,-0.0,-0.0,796.3521814521838,-12.97397059985247,-19.22945289570259,-14.860249711936037,-17.286630614067004,-17.149459656055736,-12.721939028927293,96.35218145218376,96.35218145218376,96.35218145218376,-0.0,-0.0,-0.0,
n395,-16.98744301616412,-23.249853957455407,-18.431911276310178,-0.0,-0.0,-0.0,-0.0,796.5606669001824,-15.19325553526341,-22.574553694333957,-17.635358634283794,-17.10161980275741,-17.68311439978723,-13.080161310863858,96.56066690018238,96.56066690018238,96.56066690018238,-0.0,-0.0,-0.0,
n396,-15.950623596642055,-22.531876454048117,-17.728129698505015,-0.0,-0.0,-0.0,-0.0,796.6855724153635,-15.054679457074764,-22.299002175839146,-17.47451132352461,-17.446214176492365,-17.984088729017515,-13.3482442393426,96.68557241536351,96.68557241536351,96.68557241536351,-0.0,-0.0,-0.0,
n397,-15.498951991777686,-24.341596128809833,-19.016263978035365,-0.0,-0.0,-0.0,-0.0,796.5533852067975,-13.257296568676596,-19.790775746857463,-15.394916677690127,-17.274176143652152,-17.07119086728415,-12.651753558034846,96.55338520679757,96.55338520679757,96.55338520679757,-0.0,-0.0,-0.0,
n398,-16.046947129737603,-24.007990757417208,-18.755643114336774,-0.0,-0.0,-0.0,-0.0,796.322233107433,-13.137045819181484,-19.45851528579855,-15.064231586039664,-17.270783769737665,-17.18647232969878,-12.758951702570338,96.322233107433,96.322233107433,96.322233107433,-0.0,-0.0,-0.0,
n399,-15.805404205805269,-23.98557530506183,-18.780087999218868,-0.0,-0.0,-0.0,-0.0,796.4627276966052,-13.136320195340742,-19.544955737684848,-15.060276494809331,-17.243178553000803,-17.08230407917948,-12.618456681942785,96.46272769660516,96.46272769660516,96.46272769660516,-0.0,-0.0,-0.0,
n400,-15.335974525008128,-24.540427968837548,-19.21479621149477,-0.0,-0.0,-0.0,-0.0,796.5945193461953,-13.441311139777197,-20.005174242288476,-15.479655786797233,-17.313547586658597,-17.159055890121614,-12.668190594536478,96.59451934619534,96.59451934619534,96.59451934619534,-0.0,-0.0,-0.0,
n401,-15.711204318784455,-23.996466759047543,-18.746640278453693,-0.0,-0.0,-0.0,-0.0,796.4962055328722,-13.040705271447683,-19.434987693931642,-15.15900476929655,-17.312961376069815,-17.15208690224849,-12.672606671125472,96.49620553287217,96.49620553287217,96.49620553287217,-0.0,-0.0,-0.0,
n402,-15.801137773075958,-22.864735960799667,-18.13802726286818,-0.0,-0.0,-0.0,-0.0,796.7019697487037,-14.820175216740264,-21.892108087112504,-17.177939782629426,-17.51315626561196,-17.807167906839656,-13.130132676674453,96.70196974870369,96.70196974870369,96.70196974870369,-0.0,-0.0,-0.0,
n403,-15.6957634730044,-24.06861489316669,-18.803004206138308,-0.0,-0.0,-0.0,-0.0,796.469551173364,-13.085609386572754,-19.56389740533719,-15.287195993507737,-17.244209529986854,-17.08333505616553,-12.603854825042513,96.46955117336404,96.46955117336404,96.46955117336404,-0.0,-0.0,-0.0,
n404,-15.823677000819336,-22.865481979200013,-18.02385452396925,-0.0,-0.0,-0.0,-0.0,796.7172417594732,-14.854344443912085,-22.00976873057888,-17.241979500288455,-17.539996851106878,-17.83671537312923,-13.199577079343978,96.7172417594731,96.7172417594731,96.7172417594731,-0.0,-0.0,-0.0,
n405,-16.558686449041524,-22.839735621412917,-17.992006085889773,-0.0,-0.0,-0.0,-0.0,796.6420715122753,-15.086382660585715,-22.41576589454807,-17.498406686704485,-17.161679470796624,-17.829797425332885,-13.193574243676117,96.64207151227527,96.64207151227527,96.64207151227527,-0.0,-0.0,-0.0,
n406,-15.43841540352602,-24.34296560246459,-19.017333845121815,-0.0,-0.0,-0.0,-0.0,796.5843247103622,-13.320370191546592,-19.789283250418222,-15.33184305482013,-17.24053687812149,-17.03755160175349,-12.618114292504181,96.58432471036228,96.58432471036228,96.58432471036228,-0.0,-0.0,-0.0,
n407,-15.804908110569778,-23.482302463780382,-18.34496226542855,-0.0,-0.0,-0.0,-0.0,796.3037597798659,-12.702521727828435,-19.092062042028004,-14.870531648734772,-17.171361466346628,-17.011628637417353,-12.537952566585114,96.3037597798659,96.3037597798659,96.3037597798659,-0.0,-0.0,-0.0,
n408,-16.008295596676234,-22.589548454082298,-17.770346971539272,-0.0,-0.0,-0.0,-0.0,796.7152303549435,-15.012699304289116,-22.306289864615675,-17.425784337098865,-17.424195268802706,-17.963164371133047,-13.32225651324887,96.71523035494349,96.71523035494349,96.71523035494349,-0.0,-0.0,-0.0,
n409,-15.91776711717008,-23.649983877060965,-18.475959181254442,-0.0,-0.0,-0.0,-0.0,796.3548504240243,-12.658384349671982,-19.045830723100888,-14.83302311024493,-17.265495329909704,-16.997952800739895,-12.578666679447053,96.3548504240243,96.3548504240243,96.3548504240243,-0.0,-0.0,-0.0,
n410,-15.993008634006435,-23.69551345658197,-18.52681471914683,-0.0,-0.0,-0.0,-0.0,796.3775252016455,-12.738185256247398,-19.125631629676302,-14.912824016820347,-17.222934846402815,-17.040513284246785,-12.621227162953941,96.37752520164557,96.37752520164557,96.37752520164557,-0.0,-0.0,-0.0,
n411,-15.979006074195828,-23.082642134042338,-18.3691761805268,-0.0,-0.0,-0.0,-0.0,796.7482726755857,-14.600028203154904,-21.66445388185717,-16.946790864970808,-17.389876842860698,-17.683888484088392,-13.047657817112137,96.7482726755857,96.7482726755857,96.7482726755857,-0.0,-0.0,-0.0,
n412,-16.32167982255119,-22.653563005452998,-17.792674936009554,-0.0,-0.0,-0.0,-0.0,796.6610644179501,-15.081295116189741,-22.40820700756776,-17.5054045141004,-17.27874977372249,-17.9385708526825,-13.297755371637505,96.66106441795016,96.66106441795016,96.66106441795016,-0.0,-0.0,-0.0,
n413,-15.317861209057147,-24.469269818731078,-19.1436380613883,-0.0,-0.0,-0.0,-0.0,796.6425581026925,-13.408851128967108,-19.92335103455215,-15.45481595995044,-17.317023966056343,-17.12475454922571,-12.627268298275219,96.64255810269249,96.64255810269249,96.64255810269249,-0.0,-0.0,-0.0,
n414,-16.74333172472021,-22.97806978532909,-18.176827026358215,-0.0,-0.0,-0.0,-0.0,796.6449861237196,-15.139924227275356,-22.495315991776923,-17.5734561935359,-17.140615778740646,-17.76793692782296,-13.095003075426282,96.64498612371962,96.64498612371962,96.64498612371962,-0.0,-0.0,-0.0,
n415,-15.775348736615431,-23.6833568305358,-18.682156570099167,-0.0,-0.0,-0.0,-0.0,796.7380048060127,-14.162762792143006,-21.043485349172627,-16.439250412328423,-17.2067328979935,-17.519931985437122,-12.890707467807282,96.73800480601261,96.73800480601261,96.73800480601261,-0.0,-0.0,-0.0,
n416,-17.35917195292362,-23.403767707258325,-18.62118385841795,-0.0,-0.0,-0.0,-0.0,796.5362331786971,-15.25479493520902,-22.746205182827456,-17.76945699595838,-17.002966883694608,-17.572725341471646,-12.95160183057768,96.53623317869713,96.53623317869713,96.53623317869713,-0.0,-0.0,-0.0,
n417,-17.357967613200795,-23.349667721395985,-18.50009132217756,-0.0,-0.0,-0.0,-0.0,796.5590555045353,-15.291559238055509,-22.845201215612335,-17.797982110087037,-16.938384197699733,-17.539649849491052,-12.887019144582807,96.55905550453527,96.55905550453527,96.55905550453527,-0.0,-0.0,-0.0,
n418,-16.621890189455097,-22.867293570830203,-18.11245063132223,-0.0,-0.0,-0.0,-0.0,796.6864998877428,-15.052124406714645,-22.48709542904316,-17.569736221199573,-17.105316825950208,-17.790572491892565,-13.130957628138454,96.68649988774277,96.68649988774277,96.68649988774277,-0.0,-0.0,-0.0,
n419,-15.97588564952367,-23.487875718466313,-18.691024602543212,-0.0,-0.0,-0.0,-0.0,796.773699499582,-14.304608334666549,-21.254234256925642,-16.60389263886791,-17.331690773650656,-17.626885005654852,-13.015665343464436,96.77369949958198,96.77369949958198,96.77369949958198,-0.0,-0.0,-0.0,
n420,-15.547854425200125,-24.130431897967267,-18.851297197090858,-0.0,-0.0,-0.0,-0.0,796.5799978455848,-13.204055165032013,-19.588688545413884,-15.32235466288088,-17.35012016153321,-17.08365662105053,-12.720876923524857,96.5799978455848,96.5799978455848,96.5799978455848,-0.0,-0.0,-0.0,
n421,-15.675241214834434,-24.068828529686584,-18.80317110433332,-0.0,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,796.5452172027611,-13.06501588098509,-19.451325050933885,-15.158052438092515,-17.327132158610496,-17.166257684789173,-12.702410287552476,96.5452172027611,96.5452172027611,96.5452172027611,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,
n422,-15.957442195598654,-23.690709297891424,-18.522010560456284,-0.0,-0.08221985021123496,-0.08221985021123496,-0.08221985021123496,796.4176615209986,-12.738881672657113,-19.168720324807854,-14.917628175510893,-17.290511463963934,-17.022513536314207,-12.600053519537932,96.41766152099866,96.41766152099866,96.41766152099866,-0.08221985021123496,-0.08221985021123496,-0.08221985021123496,
n423,-16.27518817714771,-22.656284528578716,-17.845687365375504,-0.0,-0.0,-0.0,-0.0,796.7455931455117,-15.11068661941347,-22.542145541846182,-17.624786334002597,-17.256582508077592,-17.88147197124695,-13.245928504559133,96.74559314551169,96.74559314551169,96.74559314551169,-0.0,-0.0,-0.0,
n424,-15.89265274858033,-23.612669949306017,-18.446808607212766,-0.0,-0.0,-0.0,-0.0,796.396813405253,-12.656661822445878,-19.179584451186848,-14.918864439654163,-17.24666087718461,-17.006608833939328,-12.556202932758607,96.39681340525306,96.39681340525306,96.39681340525306,-0.0,-0.0,-0.0,
n425,-16.392584835169444,-22.773198101640943,-17.96666634760443,-0.0,-0.0,-0.0,-0.0,796.734096276796,-15.041746672018478,-22.573565232279527,-17.656206024435942,-17.227613014902555,-17.847332091127353,-13.208192749376225,96.734096276796,96.734096276796,96.734096276796,-0.0,-0.0,-0.0,
n426,-15.269080780803375,-24.546154401164372,-19.25552252529138,-0.0,-0.0,-0.0,-0.0,796.6827267272952,-13.50820488398195,-20.07096720195525,-15.546549531001986,-17.349224250234467,-17.126375275523245,-12.698060699832864,96.68272672729518,96.68272672729518,96.68272672729518,-0.0,-0.0,-0.0,
n427,-16.496038879329376,-22.876652145800875,-18.0114382779824,-0.0,-0.06605885141899606,-0.06605885141899606,-0.06605885141899606,796.7108721423905,-15.14520071617841,-22.54499737535083,-17.627638167507246,-17.172437524683925,-17.820976470147972,-13.1793647921447,96.71087214239047,96.71087214239047,96.71087214239047,-0.06605885141899606,-0.06605885141899606,-0.06605885141899606,
n428,-16.227410220575223,-22.554846923314507,-17.775282528857655,-0.0,-0.0,-0.0,-0.0,796.7425259944573,-15.125112878290729,-22.473309832363483,-17.555950624519898,-17.29859464372801,-17.914056217573627,-13.278212200666633,96.7425259944573,96.7425259944573,96.7425259944573,-0.0,-0.0,-0.0,
n429,-16.15943971096733,-22.486876413706614,-17.707312019249763,-0.0,-0.0,-0.0,-0.0,796.7493691933,-15.098433868858045,-22.433671138063747,-17.516311930220162,-17.32753047593948,-17.92085377355288,-13.285009283877963,96.74936919329998,96.74936919329998,96.74936919329998,-0.0,-0.0,-0.0,
n430,-17.296700796821835,-23.269792709257995,-18.471160863142764,-0.0,-0.0,-0.0,-0.0,796.6044917863716,-15.373162627670526,-22.89828242185505,-17.888263472852792,-16.930890053793103,-17.491499789349316,-12.878610510432535,96.60449178637154,96.60449178637154,96.60449178637154,-0.0,-0.0,-0.0,
n431,-15.248385990894194,-24.42817553294038,-19.08745445984742,-0.0,-0.0,-0.0,-0.0,796.6812288542563,-13.402762781943942,-19.914305191712636,-15.378481465558028,-17.30130415276717,-17.109034735936536,-12.658347564220191,96.6812288542563,96.6812288542563,96.6812288542563,-0.0,-0.0,-0.0,
n432,-15.420553025386011,-24.27060264772717,-18.929629826425305,-0.0,-0.0,-0.059369526732357375,-0.059369526732357375,796.6353345852169,-13.280767536434247,-19.733049127652947,-15.41550542807518,-17.273127851005707,-17.126729912132397,-12.671164413325858,96.63533458521694,96.63533458521694,96.63533458521694,-0.0,-0.059369526732357375,-0.059369526732357375,
n433,-15.803464292288147,-23.48015729613026,-18.34328640678329,-0.0,-0.0,-0.0,-0.0,796.3657928919357,-12.559553870727846,-19.068819784947745,-14.78530871407487,-17.19486996960166,-16.935379113630372,-12.557214735273016,96.36579289193573,96.36579289193573,96.36579289193573,-0.0,-0.0,-0.0,
n434,-16.83975706707229,-23.109755946961158,-18.23274147915927,-0.0,-0.0,-0.0,-0.0,796.6904465688058,-15.206129680721116,-22.66774023144393,-17.70815824741997,-17.048641591814857,-17.69943069364521,-13.053434492827675,96.6904465688058,96.6904465688058,96.6904465688058,-0.0,-0.0,-0.0,
n435,-15.838611177285935,-23.016362145317405,-18.217918887844423,-0.0,-0.0,-0.0,-0.0,796.7791103748901,-14.678004017477372,-21.809011875679577,-17.037298550005396,-17.455011437565634,-17.726300608430197,-13.089162321140524,96.77911037489017,96.77911037489017,96.77911037489017,-0.0,-0.0,-0.0,
n436,-16.11167564709812,-23.368680331252865,-18.64197163332138,-0.0,-0.0,-0.0,-0.0,796.7308439294521,-14.387774812826674,-21.377799961720367,-16.700425204460927,-17.369452494222806,-17.69930633769456,-12.997422370462846,96.73084392945209,96.73084392945209,96.73084392945209,-0.0,-0.0,-0.0,
n437,-15.853149716909204,-23.832038981822315,-18.61818518452763,-0.0,-0.0,-0.0,-0.0,796.4993155006807,-12.99893831995116,-19.3764417694485,-15.136914995122835,-17.200400896961224,-17.0395264231399,-12.57706086623188,96.4993155006807,96.4993155006807,96.4993155006807,-0.0,-0.0,-0.0,
n438,-15.76127427138021,-23.923514400973,-18.689648070891604,-0.0,-0.0,-0.0,-0.0,796.5228682228602,-13.090813765480155,-19.45082277749819,-15.04503954959384,-17.248828648562096,-17.088526660755363,-12.624106777504077,96.5228682228602,96.5228682228602,96.5228682228602,-0.0,-0.0,-0.0,
n439,-15.280611540421551,-24.392175700574644,-19.40056909162467,-0.0,-0.0,-0.0,-0.0,796.7195308053222,-13.611382348214049,-20.22426449635582,-15.677231269141092,-17.267102276586613,-17.2084972491711,-12.615938726185009,96.71953080532215,96.71953080532215,96.71953080532215,-0.0,-0.0,-0.0,
n440,-15.57191369909393,-24.069176211566727,-18.803442722117882,-0.0,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,796.5999965771462,-13.170531273822856,-19.55684044377165,-15.263567830930281,-17.32305929234417,-17.16611282197074,-12.646135411372335,96.59999657714616,96.59999657714616,96.59999657714616,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,
n441,-15.88914908906299,-23.60746435165618,-18.442741864072797,-0.0,-0.0,-0.0,-0.0,796.4473358366305,-12.751452251760343,-19.167890776533184,-14.824074010339698,-17.29721577281899,-17.037724916847704,-12.550157964779961,96.44733583663046,96.44733583663046,96.44733583663046,-0.0,-0.0,-0.0,
n442,-15.777364761836093,-23.094520907510365,-18.342767421204734,-0.0,-0.120879994324748,-0.120879994324748,-0.120879994324748,796.8400455580062,-14.560374281774417,-21.784445839779572,-17.018106958974396,-17.388425553106803,-17.756705062730827,-13.03763255523751,96.84004555800618,96.84004555800618,96.84004555800618,-0.120879994324748,-0.120879994324748,-0.120879994324748,
n443,-15.671008026976644,-22.958328502905296,-18.154581747362194,-0.0,-0.0,-0.0,-0.0,796.798605948398,-14.786339993183109,-21.969973497343172,-17.08931052644576,-17.46393255827214,-17.775322538214198,-13.134381312119602,96.7986059483979,96.7986059483979,96.7986059483979,-0.0,-0.0,-0.0,
n444,-15.403714279130654,-24.277581812282385,-18.93660899098052,-0.0,-0.0,-0.0,-0.0,796.623790596587,-13.221766101066718,-19.738724065245815,-15.366544179215497,-17.307670705483186,-17.092187057654918,-12.636621558848377,96.623790596587,96.623790596587,96.623790596587,-0.0,-0.0,-0.0,
n445,-15.362833349604967,-24.31004374567135,-18.969070924369486,-0.0,-0.0,-0.0,-0.0,796.6730245516667,-13.302352782708441,-19.748248324831682,-15.388981831507131,-17.252042143471563,-17.084093754801383,-12.628528255994842,96.67302455166671,96.67302455166671,96.67302455166671,-0.0,-0.0,-0.0,
n446,-16.38940325594981,-22.667516230130428,-17.82929607141264,-0.0,-0.0,-0.0,-0.0,796.803352146794,-15.179116948210268,-22.671908525806206,-17.75454931796262,-17.189502156407073,-17.81303186825627,-13.176714082619522,96.80335214679404,96.80335214679404,96.80335214679404,-0.0,-0.0,-0.0,
n447,-15.282240788562167,-24.38475313814344,-19.043780316841577,-0.0,-0.0,-0.0,-0.0,796.667416901372,-13.343239591635205,-19.817531830030454,-15.488017669783984,-17.24288484384666,-17.050615427016027,-12.701407420484903,96.66741690137204,96.66741690137204,96.66741690137204,-0.0,-0.0,-0.0,
n448,-15.458725600980573,-24.18185799882509,-18.891472553879233,-0.0,-0.0,-0.0,-0.0,796.6476578750343,-13.232199540056985,-19.63699173796847,-15.359131833813047,-17.33225468675811,-17.16430629808793,-12.708740799281387,96.64765787503423,96.64765787503423,96.64765787503423,-0.0,-0.0,-0.0,
n449,-16.14357644427003,-22.623719985884282,-17.832561866064957,-0.0,-0.0,-0.0,-0.0,796.8211886016829,-15.112761848773218,-22.454959125431618,-17.54192841765279,-17.315758753791744,-17.861295575331923,-13.21998616694014,96.82118860168295,96.82118860168295,96.82118860168295,-0.0,-0.0,-0.0,
n450,-15.892543563816336,-22.75063490021638,-17.94705746266027,-0.0,-0.0,-0.0,-0.0,796.7824475944099,-14.942728811445717,-22.202330271107552,-17.34456854752345,-17.430493807679262,-17.913920064480813,-13.233718261449075,96.78244759440982,96.78244759440982,96.78244759440982,-0.0,-0.0,-0.0,
n451,-16.096985033225316,-22.674809188697107,-17.883394578298645,-0.0,-0.0,-0.0,-0.0,796.8318865070141,-15.08831480336537,-22.41863660146766,-17.51355236919436,-17.32592014446004,-17.86274546889022,-13.210181158422435,96.83188650701418,96.83188650701418,96.83188650701418,-0.0,-0.0,-0.0,
n452,-15.155464183463414,-24.521163903334404,-19.180442830241446,-0.0,-0.0,-0.0,-0.0,796.7291697452793,-13.471856084439647,-19.98497004175679,-15.436524804478644,-17.270843629060405,-17.059440938393056,-12.608753766676713,96.7291697452793,96.7291697452793,96.7291697452793,-0.0,-0.0,-0.0,
n453,-16.311174314040116,-22.589287288220735,-17.760417803452857,-0.0,-0.0,-0.0,-0.0,796.7999998384689,-15.223009860119612,-22.58725412861443,-17.669894920770844,-17.2470313117744,-17.849639765128213,-13.213743213712446,96.79999983846896,96.79999983846896,96.79999983846896,-0.0,-0.0,-0.0,
n454,-16.431002720362425,-22.709115694543044,-17.787696607000022,-0.0,-0.0,-0.0,-0.0,796.8252228903252,-15.220716412622886,-22.700190798081355,-17.782328634338008,-17.183122828402503,-17.797331913150515,-13.198900463639585,96.82522289032528,96.82522289032528,96.82522289032528,-0.0,-0.0,-0.0,
n455,-16.459223810696837,-22.787879898073037,-17.932754237271883,-0.0,-0.0,-0.0,-0.0,796.7860804062382,-15.19185574748304,-22.685947859823024,-17.76858865197944,-17.155963989107413,-17.767357541551515,-13.128427985332422,96.78608040623817,96.78608040623817,96.78608040623817,-0.0,-0.0,-0.0,
n456,-15.850268167503623,-22.98998678293946,-18.142419404453655,-0.0,-0.0,-0.0,-0.0,796.879916587311,-14.836293088144748,-22.100935354825157,-17.26535634683161,-17.369686217545915,-17.809161697257046,-13.107157122907674,96.87991658731093,96.87991658731093,96.87991658731093,-0.0,-0.0,-0.0,
n457,-15.781024937041465,-23.83983882223521,-18.624278615027965,-0.0,-0.0,-0.0,-0.0,796.5774182577943,-12.891001924832555,-19.38278401961717,-14.963810956108778,-17.292723051102055,-17.05014290974124,-12.606395101372854,96.57741825779429,96.57741825779429,96.57741825779429,-0.0,-0.0,-0.0,
n458,-16.578029041728144,-22.835863701537132,-17.960364418077308,-0.0,-0.0,-0.0,-0.0,796.7810885125788,-15.23131988211045,-22.64627106374916,-17.728911855905576,-17.094923167915823,-17.720011764344406,-13.083160488309984,96.78108851257879,96.78108851257879,96.78108851257879,-0.0,-0.0,-0.0,
n459,-16.647969047724537,-22.899213919148064,-18.022059337675074,-0.0,-0.0,-0.0,-0.0,796.7872341128863,-15.28136879487897,-22.705469145691584,-17.737633002534388,-17.040219383813067,-17.672314023954407,-13.027981177304177,96.7872341128863,96.7872341128863,96.7872341128863,-0.0,-0.0,-0.0,
n460,-15.137172692076128,-24.550734280917116,-19.311338057980603,-0.0,-0.0,-0.0,-0.0,796.7668429191874,-13.60660140204846,-20.120430429703656,-15.585737561078506,-17.26494458502267,-17.11753175931738,-12.623417123184764,96.76684291918743,96.76684291918743,96.76684291918743,-0.0,-0.0,-0.0,
n461,-16.837075374717664,-23.0783318919047,-18.18749489065677,-0.0,-0.0,-0.0,-0.0,796.7486633354005,-15.338940182761434,-22.791006603536204,-17.80445696694881,-16.985822323671876,-17.639230678963848,-12.982723594883675,96.74866333540042,96.74866333540042,96.74866333540042,-0.0,-0.0,-0.0,
n462,-15.97897315988159,-23.31049132464989,-18.378370033614647,-0.0,-0.0,-0.0,-0.0,796.8901613125367,-14.484178051847069,-21.52103236060966,-16.773127578631065,-17.26077388357874,-17.622389511342792,-12.8776972506087,96.89016131253673,96.89016131253673,96.89016131253673,-0.0,-0.0,-0.0,
n463,-15.87032036033807,-23.625639418536213,-18.456940681101074,-0.0,-0.0,-0.0,-0.0,796.4804909544221,-12.791732460172666,-19.20861299401598,-14.9826980548661,-17.196180653848085,-16.9878096006581,-12.689720435196566,96.48049095442207,96.48049095442207,96.48049095442207,-0.0,-0.0,-0.0,
n464,-17.067451778553643,-23.314409165749,-18.42860519116143,-0.0,-0.0,-0.0,-0.0,796.6395948401644,-15.278942313709587,-22.777461009546542,-17.793874815999438,-16.9959415830722,-17.603704269959483,-12.97190009780846,96.63959484016434,96.63959484016434,96.63959484016434,-0.0,-0.0,-0.0,
n465,-15.698732234953985,-23.92410415847821,-18.66320632518776,-0.0,-0.0,-0.0,-0.0,796.6272333330927,-12.981069830295983,-19.35578978774741,-15.042116819735607,-17.260645488262032,-17.03574598607737,-12.645816805314283,96.62723333309266,96.62723333309266,96.62723333309266,-0.0,-0.0,-0.0,
n466,-15.464868021321745,-24.141683109784573,-18.860086925293498,-0.0,-0.0,-0.0,-0.0,796.66965389717,-13.210212706039199,-19.611969842034913,-15.290706224039926,-17.277868290597514,-17.117394441450312,-12.65435440312079,96.66965389717,96.66965389717,96.66965389717,-0.0,-0.0,-0.0,
n467,-17.18720561264661,-23.160297525082772,-18.36166567896754,-0.0,-0.0,-0.0,-0.0,796.6600249086316,-15.48092943436872,-23.001969028978206,-17.969265998754793,-16.872492622232983,-17.47440263803036,-12.844522327016858,96.6600249086316,96.6600249086316,96.6600249086316,-0.0,-0.0,-0.0,
n468,-17.103458638189437,-23.197286585636668,-18.39873731951094,-0.0,-0.0,-0.0,-0.0,796.7150714964383,-15.509449852285504,-23.060155234276607,-18.027367606128006,-16.86867990513402,-17.449506143417086,-12.859564871971456,96.71507149643834,96.71507149643834,96.71507149643834,-0.0,-0.0,-0.0,
n469,-15.159212078723826,-24.54948498728447,-19.208512165982604,-0.0,-0.0,-0.0,-0.0,796.7620072871507,-13.454297922102734,-19.990874213947237,-15.563401424647045,-17.317755442416694,-17.057673223540412,-12.655665580033,96.76200728715071,96.76200728715071,96.76200728715071,-0.0,-0.0,-0.0,
n470,-15.248268785102436,-24.41308817369689,-19.072115352395027,-0.0,-0.0,-0.0,-0.0,796.7326542048285,-13.293435748017759,-19.832978469619135,-15.406092462601858,-17.3133286072357,-17.14538021856552,-12.689814719758981,96.7326542048284,96.7326542048284,96.7326542048284,-0.0,-0.0,-0.0,
n471,-15.688705255060713,-23.3096528930819,-18.21008410071317,-0.0,-0.0,-0.0,-0.0,796.3956720735401,-12.434409370361545,-18.87213627305314,-14.805077731928197,-17.166109391893546,-16.981301861575815,-12.539889880208126,96.39567207354015,96.39567207354015,96.39567207354015,-0.0,-0.0,-0.0,
n472,-15.027677498446662,-24.65640120737926,-19.315428386077397,-0.0,-0.0,-0.0,-0.0,796.8216750937809,-13.665129101421122,-20.18150586083335,-15.579463826152175,-17.300756770133223,-17.151471910258564,-12.681814559787146,96.82167509378085,96.82167509378085,96.82167509378085,-0.0,-0.0,-0.0,
