,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n709,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.6679527881838,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n710,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2010791614995,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9424464585493,0.0058294926262301636,0.0058294926262301636,0.0058294926262301636,0.0025423960673227543,0.0025423960673227543,0.0025423960673227543,0.2924464585492632,0.2924464585492632,0.2924464585492632,-0.0,-0.0,-0.0,
n712,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.1362931039984,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n713,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,997.6161933025704,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6857691536015,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n715,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.1791825850152,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n716,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2852886000027,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.924010519608,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.0401009993168,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n719,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.1738977361671,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n720,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2470461816415,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n721,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.8426351578651,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n722,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.9386337572113,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0235844882527,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.0443060562326,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n725,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.2712241413352,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.5182398734389,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n727,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,998.8874064864988,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n728,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5980465585493,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n729,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,997.4215996499313,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n730,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8431715404141,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n731,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.7782913501063,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n732,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,997.8773523173262,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.67228337623,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6203292971829,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.7789496920021,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3638364832758,0.002967317219380399,0.002967317219380399,0.002967317219380399,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n737,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.6338922664098,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n738,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.4941340783256,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.840873819786,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n740,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.5436689628443,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n741,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9426450122377,0.00503599415294148,0.00503599415294148,0.00503599415294148,0.0021191968815687896,0.0021191968815687896,0.0021191968815687896,0.29264501223770706,0.29264501223770706,0.29264501223770706,-0.0,-0.0,-0.0,
n742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5033303199425,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n743,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5150597450438,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n744,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,998.1108753446796,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n745,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,998.2258592649603,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.3436441748674,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n747,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.913761264546,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,0.26376126454600046,0.26376126454600046,0.26376126454600046,-0.0,-0.0,-0.0,
n748,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2534833499899,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n749,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4362137803831,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n750,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.3337013344125,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n751,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.6750380387058,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n752,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.9410503120962,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.7034697448089,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n754,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.7432917567465,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.0932917567465597,0.0932917567465597,0.0932917567465597,-0.0,-0.0,-0.0,
n755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.8519516177171,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n756,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.7723405784268,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n757,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.182758622723,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4355572417471,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n759,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,997.7393744856021,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2081742695639,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n761,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.3455365837694,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n762,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.8672132964809,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n763,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.7443849495112,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.09438494951120507,0.09438494951120507,0.09438494951120507,-0.0,-0.0,-0.0,
n764,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.955478376372,0.002,0.002,0.002,0.005478376371925185,0.005478376371925185,0.005478376371925185,0.30547837637192515,0.30547837637192515,0.30547837637192515,-0.0,-0.0,-0.0,
n765,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.5660090627327,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.270089596998,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.5042465279586,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.1845481866807,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n769,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.8395720044417,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n770,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.4032542698009,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n771,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.4815228363282,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n772,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.2475740574406,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n773,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.6705283110576,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.363845128602,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n775,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,998.4239894977572,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n776,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.9758561564624,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.7813582751929,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.13135827519290716,0.13135827519290716,0.13135827519290716,-0.0,-0.0,-0.0,
n778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.867694910542,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.21769491054204518,0.21769491054204518,0.21769491054204518,-0.0,-0.0,-0.0,
n779,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.5228151819341,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n780,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4770561957233,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n781,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.569700047184,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.9539019997894,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n783,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.6703896839668,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.6697369073161,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.1191149149324,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n786,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.949811975067,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.29981197506700163,0.29981197506700163,0.29981197506700163,-0.0,-0.0,-0.0,
n787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.7276625262323,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n788,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3910382922897,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.784730434718,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n790,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.692865929506,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n791,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.0766619215426,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n792,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,996.7380698184247,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.0901253679125,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n794,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.4651774179756,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n795,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.3673260051538,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n796,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2789241624042,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4688806246882,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8467494283876,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n799,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3620851306189,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n800,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3945955231259,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n801,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.8353737082061,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.750140728251,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n803,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.4186956896041,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9401513299689,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.2901513299688625,0.2901513299688625,0.2901513299688625,-0.0,-0.0,-0.0,
n805,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.808429019343,0.019440972334194034,0.019440972334194034,0.019440972334194034,0.0005,0.0005,0.0005,0.15842901934289877,0.15842901934289877,0.15842901934289877,-0.0,-0.0,-0.0,
n806,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.1858564261319,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n807,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.042564942584,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n808,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.9786753321329,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n809,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,999.0024054604927,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n810,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.412108357703,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n811,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9546854670064,0.002,0.002,0.002,0.004685467006356268,0.004685467006356268,0.004685467006356268,0.30468546700635624,0.30468546700635624,0.30468546700635624,-0.0,-0.0,-0.0,
n812,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9117765373425,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.2617765373424368,0.2617765373424368,0.2617765373424368,-0.0,-0.0,-0.0,
n813,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.6155531774831,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.0342500026235,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.8007805704593,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.2318557973557,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n817,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,998.558444321719,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n818,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8085131156084,0.018241204706513584,0.018241204706513584,0.018241204706513584,0.0005,0.0005,0.0005,0.15851311560841563,0.15851311560841563,0.15851311560841563,-0.0,-0.0,-0.0,
n819,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.2263543145767,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n820,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.950366991808,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.3003669918080136,0.3003669918080136,0.3003669918080136,-0.0,-0.0,-0.0,
n821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.158017671062,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n822,-5.12821e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.514225695454,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n823,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.9370633489395,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.2870633489396017,0.2870633489396017,0.2870633489396017,-0.0,-0.0,-0.0,
n824,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,998.1610979447962,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.3727098919941,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n826,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.7099815566077,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n827,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.2747339097026,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.8008432660796,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.1508432660795601,0.1508432660795601,0.1508432660795601,-0.0,-0.0,-0.0,
n829,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,999.6916740140649,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.04167401406494281,0.04167401406494281,0.04167401406494281,-0.0,-0.0,-0.0,
n830,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,997.4740298329482,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n831,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,998.7094738043779,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n832,-0.0,-7.619289999999999e-7,-5.95238e-7,-0.0,-0.0,-0.0,-0.0,996.9202974387667,0.001999583013,0.001999380456,0.0019995159970000002,0.000498711771,0.000498085998,0.000498504734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
n833,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,996.9751409211378,0.002,0.002,0.002,0.0005,0.0005,0.0005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
